seed,model,phase2_accuracy,repeat_error_rate,transfer_accuracy_on_switched_mechanisms,reflection_steps_per_error,long_term_trajectory_value,final_H_self,final_transfer_memory,final_world_model_skill,final_ethical_reliability
13898,fixed_reflection_x6,0.585,0.41615384615384615,0.548926014319809,6.0,0.12940384615385106,0.1,0.95,0.95,0.95
13898,adaptive_reflection,0.568076923076923,0.42288461538461536,0.5592233009708738,5.354853273137698,0.11902836538461685,0.1,0.95,0.95,0.95
13898,brute_rumination_x8,0.5492307692307692,0.46384615384615385,0.5458422174840085,8.0,0.040161538461538394,0.95,0.2,0.8250036308499394,0.8484987748027147
13899,no_reflection,0.565,0.4271153846153846,0.5555555555555556,0.0,0.11499999999999995,0.6,0.2,0.95,0.95
13899,fixed_reflection_x6,0.5603846153846154,0.42673076923076925,0.552863436123348,6.0,0.11782211538461837,0.1,0.95,0.95,0.95
13899,adaptive_reflection,0.5623076923076923,0.4313461538461538,0.5785123966942148,5.334218680832227,0.11301442307692379,0.1,0.95,0.95,0.95
13899,brute_rumination_x8,0.5476923076923077,0.4525,0.5458937198067633,8.0,0.048349999999999727,0.95,0.2,0.906094087203919,0.6256192130569141
13900,no_reflection,0.5515384615384615,0.4348076923076923,0.5411255411255411,0.0,0.07303846153846305,0.6,0.2,0.95,0.95
13900,fixed_reflection_x6,0.575,0.42423076923076924,0.5879828326180258,6.0,0.11782115384615875,0.1,0.95,0.95,0.95
13900,adaptive_reflection,0.5676923076923077,0.4301923076923077,0.5882352941176471,5.338215712383489,0.08541009615385042,0.1,0.95,0.95,0.95
13900,brute_rumination_x8,0.556923076923077,0.43653846153846154,0.5627705627705628,8.0,0.08240000000000311,0.95,0.2,0.8757215131625404,0.8716501243831344
13901,no_reflection,0.5638461538461539,0.4305769230769231,0.5522041763341067,0.0,0.11323076923076895,0.6,0.2,0.95,0.95
13901,fixed_reflection_x6,0.5711538461538461,0.4246153846153846,0.5892857142857143,6.0,0.12462307692308218,0.1,0.95,0.95,0.95
13901,adaptive_reflection,0.5703846153846154,0.42115384615384616,0.5778251599147122,5.327742520398912,0.10684951923077252,0.1,0.95,0.95,0.95
13901,brute_rumination_x8,0.5626923076923077,0.4319230769230769,0.5956521739130435,8.0,0.08499230769231282,0.95,0.2,0.7519038557309928,0.9332561130746372
13902,no_reflection,0.5765384615384616,0.4244230769230769,0.5824847250509165,0.0,0.12784615384615358,0.6,0.2,0.95,0.95
13902,fixed_reflection_x6,0.565,0.4255769230769231,0.5383141762452107,6.0,0.1329548076923114,0.1,0.95,0.95,0.95
13902,adaptive_reflection,0.561923076923077,0.4271153846153846,0.5401785714285714,5.263746088511399,0.12964663461538417,0.1,0.95,0.95,0.95
13902,brute_rumination_x8,0.5442307692307692,0.4428846153846154,0.5515151515151515,8.0,0.08904230769231167,0.95,0.2,0.915362562468902,0.8954002013967007
13903,no_reflection,0.5811538461538461,0.41865384615384615,0.5417558886509636,0.0,0.1331923076923071,0.6,0.2,0.95,0.95
13903,fixed_reflection_x6,0.575,0.4201923076923077,0.561822125813449,6.0,0.12361250000000445,0.1,0.95,0.95,0.95
13903,adaptive_reflection,0.5688461538461539,0.42134615384615387,0.5432900432900433,5.281830539193475,0.11262644230769504,0.1,0.95,0.95,0.95
13903,brute_rumination_x8,0.556923076923077,0.43673076923076926,0.583710407239819,8.0,0.07162692307692707,0.95,0.2,0.9309996573837409,0.95
13904,no_reflection,0.5734615384615385,0.4263461538461538,0.5921325051759835,0.0,0.11153846153846084,0.6,0.2,0.95,0.95
13904,fixed_reflection_x6,0.5665384615384615,0.43,0.5583657587548638,6.0,0.09969615384615996,0.1,0.95,0.95,0.95
13904,adaptive_reflection,0.5738461538461539,0.42730769230769233,0.5811088295687885,5.34763181411975,0.1001692307692342,0.1,0.95,0.95,0.95
13904,brute_rumination_x8,0.5657692307692308,0.4442307692307692,0.5579868708971554,8.0,0.0842846153846182,0.95,0.2,0.845500813241782,0.6203133066999691
13905,no_reflection,0.5811538461538461,0.4325,0.5570776255707762,0.0,0.10284615384615474,0.6,0.2,0.95,0.95
13905,fixed_reflection_x6,0.5707692307692308,0.4255769230769231,0.5661605206073753,6.0,0.104185576923083,0.1,0.95,0.95,0.95
13905,adaptive_reflection,0.5892307692307692,0.41884615384615387,0.5623721881390593,5.276663628076572,0.1282802884615401,0.1,0.95,0.95,0.95
13905,brute_rumination_x8,0.5646153846153846,0.43596153846153846,0.5555555555555556,8.0,0.061834615384616064,0.95,0.2,0.7989342899063868,0.9054417963271915
13906,no_reflection,0.5761538461538461,0.4251923076923077,0.5814977973568282,0.0,0.10380769230769384,0.6,0.2,0.95,0.95
13906,fixed_reflection_x6,0.5711538461538461,0.42596153846153845,0.5858369098712446,6.0,0.1300259615384654,0.1,0.95,0.95,0.95
13906,adaptive_reflection,0.5696153846153846,0.42788461538461536,0.5705263157894737,5.33690316822847,0.08351923076923516,0.1,0.95,0.95,0.95
13906,brute_rumination_x8,0.5761538461538461,0.43,0.5732758620689655,8.0,0.10260769230769606,0.95,0.2,0.730902780876946,0.7287518046881537
13907,no_reflection,0.5796153846153846,0.42653846153846153,0.6081370449678801,0.0,0.11134615384615407,0.6,0.2,0.95,0.95
13907,fixed_reflection_x6,0.5673076923076923,0.4271153846153846,0.5904365904365905,6.0,0.11700865384615763,0.1,0.95,0.95,0.95
13907,adaptive_reflection,0.5734615384615385,0.4175,0.5964125560538116,5.324645633287608,0.1355168269230743,0.1,0.95,0.95,0.95
13907,brute_rumination_x8,0.5557692307692308,0.43596153846153846,0.5442477876106194,8.0,0.0889115384615428,0.95,0.2,0.95,0.7963842356551672
13908,no_reflection,0.5738461538461539,0.42980769230769234,0.5841584158415841,0.0,0.10638461538461685,0.6,0.2,0.95,0.95
13908,fixed_reflection_x6,0.5776923076923077,0.4307692307692308,0.6034858387799564,6.0,0.08918461538462165,0.1,0.95,0.95,0.95
13908,adaptive_reflection,0.5638461538461539,0.4301923076923077,0.5717391304347826,5.329782512205948,0.09726538461539004,0.1,0.95,0.95,0.95
13908,brute_rumination_x8,0.5473076923076923,0.44634615384615384,0.579476861167002,8.0,0.09905000000000466,0.95,0.2,0.8983119244498244,0.805224289839654
13909,no_reflection,0.5776923076923077,0.4255769230769231,0.5662650602409639,0.0,0.12753846153846118,0.6,0.2,0.95,0.95
13909,fixed_reflection_x6,0.5723076923076923,0.43038461538461537,0.5866935483870968,6.0,0.09845961538462214,0.1,0.95,0.95,0.95
13909,adaptive_reflection,0.5607692307692308,0.4294230769230769,0.5698924731182796,5.301467318808359,0.12049855769230788,0.1,0.95,0.95,0.95
13909,brute_rumination_x8,0.5565384615384615,0.4519230769230769,0.569672131147541,8.0,0.04428461538461486,0.95,0.2,0.7494679563018426,0.8827985936246694
13910,no_reflection,0.5796153846153846,0.42596153846153845,0.574235807860262,0.0,0.11234615384615486,0.6,0.2,0.95,0.95
13910,fixed_reflection_x6,0.573076923076923,0.41423076923076924,0.5577342047930284,6.0,0.139394230769235,0.1,0.95,0.95,0.95
13910,adaptive_reflection,0.571923076923077,0.42403846153846153,0.5790697674418605,5.294011706438541,0.10311634615384892,0.1,0.95,0.95,0.95
13910,brute_rumination_x8,0.5546153846153846,0.43634615384615383,0.5565031982942431,8.0,0.07328846153846504,0.95,0.2,0.926650314044469,0.9034970562985598
13911,no_reflection,0.571923076923077,0.4269230769230769,0.55119825708061,0.0,0.10292307692307691,0.6,0.2,0.95,0.95
13911,fixed_reflection_x6,0.5861538461538461,0.4190384615384615,0.5399159663865546,6.0,0.12393750000000331,0.1,0.95,0.95,0.95
13911,adaptive_reflection,0.5565384615384615,0.43653846153846154,0.5580357142857143,5.314523184601925,0.08069759615384987,0.1,0.95,0.95,0.95
13911,brute_rumination_x8,0.5476923076923077,0.4394230769230769,0.5383022774327122,8.0,0.0879192307692371,0.95,0.2,0.8982153872889587,0.9425242102904929
13912,no_reflection,0.5884615384615385,0.4230769230769231,0.5797752808988764,0.0,0.11650000000000026,0.6,0.2,0.95,0.95
13912,fixed_reflection_x6,0.5661538461538461,0.4313461538461538,0.5698924731182796,6.0,0.09282980769231303,0.1,0.95,0.95,0.95
13912,adaptive_reflection,0.58,0.4182692307692308,0.565677966101695,5.30442720219078,0.12756634615384546,0.1,0.95,0.95,0.95
13912,brute_rumination_x8,0.565,0.4442307692307692,0.6083150984682714,8.0,0.05932307692307739,0.95,0.2,0.8884816704425212,0.836515961843775
13913,no_reflection,0.566923076923077,0.4251923076923077,0.543046357615894,0.0,0.10888461538461496,0.6,0.2,0.95,0.95
13913,fixed_reflection_x6,0.5838461538461538,0.41884615384615387,0.5699152542372882,6.0,0.11736346153846657,0.1,0.95,0.95,0.95
13913,adaptive_reflection,0.5634615384615385,0.4326923076923077,0.5083333333333333,5.327449249779347,0.09304230769231232,0.1,0.95,0.95,0.95
13913,brute_rumination_x8,0.565,0.44384615384615383,0.5412026726057907,8.0,0.07367692307692511,0.95,0.2,0.8579426555006548,0.9102322696766115
13914,no_reflection,0.566923076923077,0.42980769230769234,0.580168776371308,0.0,0.10596153846153893,0.6,0.2,0.95,0.95
13914,fixed_reflection_x6,0.5861538461538461,0.4230769230769231,0.5932203389830508,6.0,0.10883846153846623,0.1,0.95,0.95,0.95
13914,adaptive_reflection,0.5765384615384616,0.42096153846153844,0.612691466083151,5.33015873015873,0.13115721153846246,0.1,0.95,0.95,0.95
13914,brute_rumination_x8,0.5588461538461539,0.4411538461538462,0.52834008097166,8.0,0.09334615384615852,0.95,0.2,0.9403362270633405,0.8971440763237924
13915,no_reflection,0.5757692307692308,0.42730769230769233,0.6149068322981367,0.0,0.14019230769230606,0.6,0.2,0.95,0.95
13915,fixed_reflection_x6,0.565,0.4246153846153846,0.5804347826086956,6.0,0.12039230769231167,0.1,0.95,0.95,0.95
13915,adaptive_reflection,0.5665384615384615,0.42596153846153845,0.5723981900452488,5.30614074406096,0.1015778846153893,0.1,0.95,0.95,0.95
13915,brute_rumination_x8,0.5403846153846154,0.4467307692307692,0.5475206611570248,8.0,0.05761923076923159,0.95,0.2,0.9139173221492533,0.7757803368244615
13916,no_reflection,0.5561538461538461,0.4330769230769231,0.5623762376237624,0.0,0.1001538461538475,0.6,0.2,0.95,0.95
13916,fixed_reflection_x6,0.578076923076923,0.4238461538461539,0.5581896551724138,6.0,0.10001923076923568,0.1,0.95,0.95,0.95
13916,adaptive_reflection,0.5711538461538461,0.42865384615384616,0.5995934959349594,5.2383073496659245,0.10865384615384799,0.1,0.95,0.95,0.95
13916,brute_rumination_x8,0.5588461538461539,0.4461538461538462,0.5460251046025104,8.0,0.06793846153846354,0.95,0.2,0.8436487568153234,0.9041856575212283
13917,no_reflection,0.5788461538461539,0.42903846153846154,0.5817409766454352,0.0,0.11392307692307738,0.6,0.2,0.95,0.95
13917,fixed_reflection_x6,0.56,0.43115384615384617,0.572961373390558,6.0,0.0989480769230831,0.1,0.95,0.95,0.95
13917,adaptive_reflection,0.5684615384615385,0.4405769230769231,0.5774058577405857,5.278716948417859,0.07326057692307938,0.1,0.95,0.95,0.95
13917,brute_rumination_x8,0.5626923076923077,0.4442307692307692,0.5720250521920668,8.0,0.06905384615384669,0.95,0.2,0.8581180308050016,0.9134106743646024
13918,no_reflection,0.5715384615384616,0.42596153846153845,0.5337423312883436,0.0,0.13138461538461413,0.6,0.2,0.95,0.95
13918,fixed_reflection_x6,0.5757692307692308,0.4169230769230769,0.6266094420600858,6.0,0.13877692307692477,0.1,0.95,0.95,0.95
13918,adaptive_reflection,0.558076923076923,0.4326923076923077,0.5572687224669604,5.391879964695499,0.08535673076923561,0.1,0.95,0.95,0.95
13918,brute_rumination_x8,0.546923076923077,0.4448076923076923,0.5384615384615384,8.0,0.0705807692307723,0.95,0.2,0.6831419379179152,0.864867692491784
13919,no_reflection,0.5653846153846154,0.43615384615384617,0.5643776824034334,0.0,0.09623076923077087,0.6,0.2,0.95,0.95
13919,fixed_reflection_x6,0.5765384615384616,0.4246153846153846,0.5323275862068966,6.0,0.09289230769231303,0.1,0.95,0.95,0.95
13919,adaptive_reflection,0.568076923076923,0.4246153846153846,0.5621181262729125,5.336330935251799,0.10502500000000398,0.1,0.95,0.95,0.95
13919,brute_rumination_x8,0.5465384615384615,0.45153846153846156,0.5693877551020409,8.0,0.07936923076923476,0.95,0.2,0.8156151721055793,0.769092520065264
13920,no_reflection,0.5726923076923077,0.42903846153846154,0.5807174887892377,0.0,0.10757692307692475,0.6,0.2,0.95,0.95
13920,fixed_reflection_x6,0.5615384615384615,0.43288461538461537,0.5874730021598272,6.0,0.09126826923077484,0.1,0.95,0.95,0.95
13920,adaptive_reflection,0.5707692307692308,0.43673076923076926,0.5541125541125541,5.272846523830346,0.08774086538461848,0.1,0.95,0.95,0.95
13920,brute_rumination_x8,0.5507692307692308,0.44711538461538464,0.5373443983402489,8.0,0.07457307692307792,0.95,0.2,0.9324126111883679,0.9130565628095703
13921,no_reflection,0.5773076923076923,0.4219230769230769,0.6088992974238876,0.0,0.12442307692307603,0.6,0.2,0.95,0.95
13921,fixed_reflection_x6,0.5638461538461539,0.4319230769230769,0.5829694323144105,6.0,0.09012884615385296,0.1,0.95,0.95,0.95
13921,adaptive_reflection,0.5676923076923077,0.42096153846153844,0.579520697167756,5.387301587301588,0.12728894230769153,0.1,0.95,0.95,0.95
13921,brute_rumination_x8,0.5480769230769231,0.44769230769230767,0.5576519916142557,8.0,0.06425384615384878,0.95,0.2,0.9299564276849478,0.8285611131121715
13922,no_reflection,0.5673076923076923,0.42865384615384616,0.5833333333333334,0.0,0.1274230769230764,0.6,0.2,0.95,0.95
13922,fixed_reflection_x6,0.5657692307692308,0.4307692307692308,0.5414937759336099,6.0,0.10526153846154314,0.1,0.95,0.95,0.95
13922,adaptive_reflection,0.5646153846153846,0.43096153846153845,0.5954545454545455,5.269827204253434,0.09443557692308113,0.1,0.95,0.95,0.95
13922,brute_rumination_x8,0.5523076923076923,0.44846153846153847,0.5802469135802469,8.0,0.06473846153846194,0.95,0.2,0.8471184224967818,0.9095417525214546
13923,no_reflection,0.5726923076923077,0.43288461538461537,0.5504385964912281,0.0,0.10330769230769359,0.6,0.2,0.95,0.95
13923,fixed_reflection_x6,0.5857692307692308,0.41423076923076924,0.5927505330490405,6.0,0.11697115384615804,0.1,0.95,0.95,0.95
13923,adaptive_reflection,0.5757692307692308,0.42846153846153845,0.5421166306695464,5.318627450980392,0.12991586538461564,0.1,0.95,0.95,0.95
13923,brute_rumination_x8,0.5438461538461539,0.4519230769230769,0.5875831485587583,8.0,0.07051538461538635,0.95,0.2,0.8587515032192774,0.8476930825286327
13924,no_reflection,0.5623076923076923,0.4319230769230769,0.5379609544468547,0.0,0.1106153846153849,0.6,0.2,0.95,0.95
13924,fixed_reflection_x6,0.5846153846153846,0.4276923076923077,0.5665914221218962,6.0,0.10669230769231175,0.1,0.95,0.95,0.95
13924,adaptive_reflection,0.5673076923076923,0.4221153846153846,0.6040268456375839,5.2718227046585255,0.12116538461538373,0.1,0.95,0.95,0.95
13924,brute_rumination_x8,0.5484615384615384,0.44653846153846155,0.554140127388535,8.0,0.07262307692307986,0.95,0.2,0.9025561043162628,0.9331822317602178
13925,no_reflection,0.5903846153846154,0.42057692307692307,0.6063348416289592,0.0,0.13465384615384568,0.6,0.2,0.95,0.95
13925,fixed_reflection_x6,0.5765384615384616,0.4257692307692308,0.5426829268292683,6.0,0.11075961538462017,0.1,0.95,0.95,0.95
13925,adaptive_reflection,0.5884615384615385,0.4153846153846154,0.5958762886597938,5.396139705882353,0.1498548076923054,0.1,0.95,0.95,0.95
13925,brute_rumination_x8,0.5661538461538461,0.4301923076923077,0.5452631578947369,8.0,0.11298846153846603,0.95,0.2,0.9059148690919634,0.8458397636365456
13926,no_reflection,0.5538461538461539,0.43538461538461537,0.5452488687782805,0.0,0.10503846153846084,0.6,0.2,0.95,0.95
13926,fixed_reflection_x6,0.5873076923076923,0.4128846153846154,0.6098081023454158,6.0,0.1487990384615416,0.1,0.95,0.95,0.95
13926,adaptive_reflection,0.5769230769230769,0.4280769230769231,0.5829787234042553,5.380909901873327,0.10189230769231214,0.1,0.95,0.95,0.95
13926,brute_rumination_x8,0.568076923076923,0.42903846153846154,0.55859375,8.0,0.10951153846154234,0.95,0.2,0.925729839762133,0.9322231662470802
13927,no_reflection,0.56,0.42653846153846153,0.5514223194748359,0.0,0.12234615384615241,0.6,0.2,0.95,0.95
13927,fixed_reflection_x6,0.566923076923077,0.42673076923076925,0.5688888888888889,6.0,0.10936057692308154,0.1,0.95,0.95,0.95
13927,adaptive_reflection,0.5746153846153846,0.42057692307692307,0.5773420479302832,5.343622333182025,0.12984038461538389,0.1,0.95,0.95,0.95
13927,brute_rumination_x8,0.5761538461538461,0.43423076923076925,0.579295154185022,8.0,0.09067692307692664,0.95,0.2,0.8394055692365049,0.9039097227369305
13928,no_reflection,0.5746153846153846,0.4269230769230769,0.5987394957983193,0.0,0.1164615384615387,0.6,0.2,0.95,0.95
13928,fixed_reflection_x6,0.5757692307692308,0.4255769230769231,0.5896907216494846,6.0,0.10926250000000502,0.1,0.95,0.95,0.95
13928,adaptive_reflection,0.5688461538461539,0.42615384615384616,0.5516528925619835,5.266577060931899,0.1234254807692289,0.1,0.95,0.95,0.95
13928,brute_rumination_x8,0.5503846153846154,0.4511538461538461,0.5376344086021505,8.0,0.06156923076923267,0.95,0.2,0.9154815125417081,0.7680471305926375
13929,no_reflection,0.5661538461538461,0.43173076923076925,0.5537190082644629,0.0,0.0803461538461554,0.6,0.2,0.95,0.95
13929,fixed_reflection_x6,0.5534615384615384,0.4313461538461538,0.5620608899297423,6.0,0.10594519230769796,0.1,0.95,0.95,0.95
13929,adaptive_reflection,0.5753846153846154,0.42115384615384616,0.5495867768595041,5.314596554850408,0.136478846153846,0.1,0.95,0.95,0.95
13929,brute_rumination_x8,0.563076923076923,0.4428846153846154,0.5793103448275863,8.0,0.06746538461538523,0.95,0.2,0.8628310705098986,0.8850281982535491
13930,no_reflection,0.5684615384615385,0.4325,0.5509761388286334,0.0,0.11173076923076934,0.6,0.2,0.95,0.95
13930,fixed_reflection_x6,0.578076923076923,0.42096153846153844,0.5766738660907127,6.0,0.1414471153846192,0.1,0.95,0.95,0.95
13930,adaptive_reflection,0.5738461538461539,0.4226923076923077,0.536697247706422,5.244805781391147,0.11468653846154059,0.1,0.95,0.95,0.95
13930,brute_rumination_x8,0.5696153846153846,0.43538461538461537,0.570281124497992,8.0,0.09330769230769581,0.95,0.2,0.8941789822322627,0.8955855870529585
13931,no_reflection,0.5703846153846154,0.4269230769230769,0.5785876993166287,0.0,0.10250000000000131,0.6,0.2,0.95,0.95
13931,fixed_reflection_x6,0.5838461538461538,0.42403846153846153,0.5905172413793104,6.0,0.13451634615384936,0.1,0.95,0.95,0.95
13931,adaptive_reflection,0.56,0.42538461538461536,0.5456570155902004,5.241023339317774,0.11365528846153854,0.1,0.95,0.95,0.95
13931,brute_rumination_x8,0.5653846153846154,0.4326923076923077,0.5673469387755102,8.0,0.09393846153846488,0.95,0.2,0.9249343329482221,0.7601713543332469
13932,no_reflection,0.5603846153846154,0.4325,0.5386221294363257,0.0,0.10200000000000133,0.6,0.2,0.95,0.95
13932,fixed_reflection_x6,0.556923076923077,0.4344230769230769,0.5806451612903226,6.0,0.08209134615385232,0.1,0.95,0.95,0.95
13932,adaptive_reflection,0.583076923076923,0.42057692307692307,0.5813449023861171,5.283704039945529,0.12313461538461605,0.1,0.95,0.95,0.95
13932,brute_rumination_x8,0.5584615384615385,0.43923076923076926,0.5632183908045977,8.0,0.10334615384615756,0.95,0.2,0.8522907184916151,0.8932642501926695
13933,no_reflection,0.5884615384615385,0.41307692307692306,0.5903083700440529,0.0,0.15188461538461392,0.6,0.2,0.95,0.95
13933,fixed_reflection_x6,0.5826923076923077,0.4232692307692308,0.5725971370143149,6.0,0.10737403846154203,0.1,0.95,0.95,0.95
13933,adaptive_reflection,0.5646153846153846,0.41634615384615387,0.592,5.422283356258597,0.1378528846153826,0.1,0.95,0.95,0.95
13933,brute_rumination_x8,0.5553846153846154,0.4417307692307692,0.5564853556485355,8.0,0.07456538461538764,0.95,0.2,0.9366606338597874,0.6649047160056387
13934,no_reflection,0.5807692307692308,0.42846153846153845,0.5745140388768899,0.0,0.1309999999999997,0.6,0.2,0.95,0.95
13934,fixed_reflection_x6,0.5611538461538461,0.4348076923076923,0.5847457627118644,6.0,0.09820096153846691,0.1,0.95,0.95,0.95
13934,adaptive_reflection,0.5873076923076923,0.4157692307692308,0.6279620853080569,5.365013774104683,0.1317283653846144,0.1,0.95,0.95,0.95
13934,brute_rumination_x8,0.5623076923076923,0.42923076923076925,0.5723684210526315,8.0,0.1038153846153889,0.95,0.2,0.7690828784367687,0.8925698632496014
13935,no_reflection,0.5803846153846154,0.4251923076923077,0.5601659751037344,0.0,0.12834615384615408,0.6,0.2,0.95,0.95
13935,fixed_reflection_x6,0.5634615384615385,0.4269230769230769,0.5414937759336099,6.0,0.11424230769231063,0.1,0.95,0.95,0.95
13935,adaptive_reflection,0.5588461538461539,0.4351923076923077,0.5862831858407079,5.3023255813953485,0.07995961538462029,0.1,0.95,0.95,0.95
13935,brute_rumination_x8,0.56,0.4442307692307692,0.5708333333333333,8.0,0.060592307692310006,0.95,0.2,0.9428401899652911,0.8265568508367357
13936,no_reflection,0.5692307692307692,0.43173076923076925,0.5351239669421488,0.0,0.10276923076923201,0.6,0.2,0.95,0.95
13936,fixed_reflection_x6,0.5765384615384616,0.4198076923076923,0.5797101449275363,6.0,0.12484903846154193,0.1,0.95,0.95,0.95
13936,adaptive_reflection,0.59,0.4121153846153846,0.577922077922078,5.316350162112089,0.15198173076922983,0.1,0.95,0.95,0.95
13936,brute_rumination_x8,0.5423076923076923,0.4394230769230769,0.5588865096359743,8.0,0.08834230769231374,0.95,0.2,0.9075950708553778,0.8420088991381416
13937,no_reflection,0.57,0.4269230769230769,0.5511482254697286,0.0,0.12619230769230688,0.6,0.2,0.95,0.95
13937,fixed_reflection_x6,0.568076923076923,0.43173076923076925,0.5339168490153173,6.0,0.11317019230769766,0.1,0.95,0.95,0.95
13937,adaptive_reflection,0.571923076923077,0.4219230769230769,0.5350877192982456,5.252488687782805,0.13534230769230648,0.1,0.95,0.95,0.95
13937,brute_rumination_x8,0.5673076923076923,0.44096153846153846,0.5877551020408164,8.0,0.06646538461538745,0.95,0.2,0.95,0.8534663688181964
13938,no_reflection,0.5653846153846154,0.4332692307692308,0.5580865603644647,0.0,0.08388461538461717,0.6,0.2,0.95,0.95
13938,fixed_reflection_x6,0.5765384615384616,0.42173076923076924,0.5087719298245614,6.0,0.12247403846154166,0.1,0.95,0.95,0.95
13938,adaptive_reflection,0.5776923076923077,0.4173076923076923,0.5456570155902004,5.376944190301922,0.12254134615384688,0.1,0.95,0.95,0.95
13938,brute_rumination_x8,0.5534615384615384,0.4453846153846154,0.525691699604743,8.0,0.06237692307692474,0.95,0.2,0.8284829329178681,0.6720044474502544
13939,no_reflection,0.5765384615384616,0.42653846153846153,0.5582959641255605,0.0,0.11176923076923102,0.6,0.2,0.95,0.95
13939,fixed_reflection_x6,0.5626923076923077,0.4232692307692308,0.5769230769230769,6.0,0.11922019230769719,0.1,0.95,0.95,0.95
13939,adaptive_reflection,0.5826923076923077,0.4153846153846154,0.5872340425531914,5.278952205882353,0.13009278846153816,0.1,0.95,0.95,0.95
13939,brute_rumination_x8,0.5615384615384615,0.43673076923076926,0.5923694779116466,8.0,0.09912692307692798,0.95,0.2,0.787255261229155,0.7714703368838933
13940,no_reflection,0.573076923076923,0.42596153846153845,0.6012793176972282,0.0,0.11573076923076892,0.6,0.2,0.95,0.95
13940,fixed_reflection_x6,0.5742307692307692,0.4305769230769231,0.5690376569037657,6.0,0.10207211538462,0.1,0.95,0.95,0.95
13940,adaptive_reflection,0.595,0.4255769230769231,0.6190476190476191,5.282189322566174,0.10664711538461749,0.1,0.95,0.95,0.95
13940,brute_rumination_x8,0.5461538461538461,0.44596153846153846,0.5430327868852459,8.0,0.06898076923077308,0.95,0.2,0.9301398975913914,0.8866187061906112
13941,no_reflection,0.5776923076923077,0.4257692307692308,0.5797752808988764,0.0,0.11761538461538433,0.6,0.2,0.95,0.95
13941,fixed_reflection_x6,0.5811538461538461,0.4203846153846154,0.5862068965517241,6.0,0.12214807692308124,0.1,0.95,0.95,0.95
13941,adaptive_reflection,0.5573076923076923,0.4238461538461539,0.5533769063180828,5.399549549549549,0.12350624999999722,0.1,0.95,0.95,0.95
13941,brute_rumination_x8,0.561923076923077,0.4344230769230769,0.5615550755939525,8.0,0.11078846153846554,0.95,0.2,0.9476541176004231,0.8492522024624609
13942,no_reflection,0.5788461538461539,0.4301923076923077,0.5615866388308977,0.0,0.11446153846153871,0.6,0.2,0.95,0.95
13942,fixed_reflection_x6,0.5676923076923077,0.43596153846153846,0.527542372881356,6.0,0.09999134615385248,0.1,0.95,0.95,0.95
13942,adaptive_reflection,0.5776923076923077,0.4255769230769231,0.585480093676815,5.344100493494841,0.12392692307692463,0.1,0.95,0.95,0.95
13942,brute_rumination_x8,0.5692307692307692,0.43923076923076926,0.6082251082251082,8.0,0.08726923076923401,0.95,0.2,0.7128071676596254,0.600027136916999
13943,no_reflection,0.5746153846153846,0.4230769230769231,0.5835051546391753,0.0,0.12919230769230744,0.6,0.2,0.95,0.95
13943,fixed_reflection_x6,0.5919230769230769,0.4171153846153846,0.5574837310195228,6.0,0.12462019230769657,0.1,0.95,0.95,0.95
13943,adaptive_reflection,0.5792307692307692,0.4176923076923077,0.5472527472527473,5.361974405850091,0.13951346153846061,0.1,0.95,0.95,0.95
13943,brute_rumination_x8,0.5623076923076923,0.4442307692307692,0.5807770961145194,8.0,0.0766692307692332,0.95,0.2,0.8899248779182015,0.7293935038706052
13944,no_reflection,0.5765384615384616,0.4190384615384615,0.5873015873015873,0.0,0.1281538461538459,0.6,0.2,0.95,0.95
13944,fixed_reflection_x6,0.5726923076923077,0.4305769230769231,0.5944798301486199,6.0,0.09530288461539083,0.1,0.95,0.95,0.95
13944,adaptive_reflection,0.5769230769230769,0.41846153846153844,0.6107660455486542,5.319343065693431,0.11593269230769462,0.1,0.95,0.95,0.95
13944,brute_rumination_x8,0.5507692307692308,0.44519230769230766,0.5711297071129707,8.0,0.06765000000000239,0.95,0.2,0.9347075014267263,0.8539293926240883
13945,no_reflection,0.5838461538461538,0.4196153846153846,0.5615212527964206,0.0,0.11996153846153806,0.6,0.2,0.95,0.95
13945,fixed_reflection_x6,0.5861538461538461,0.41346153846153844,0.5898004434589801,6.0,0.14271346153846526,0.1,0.95,0.95,0.95
13945,adaptive_reflection,0.59,0.4146153846153846,0.5953878406708596,5.3406998158379375,0.14857692307692252,0.1,0.95,0.95,0.95
13945,brute_rumination_x8,0.55,0.43826923076923074,0.5893223819301848,8.0,0.10644230769231162,0.95,0.2,0.9358039024263878,0.8657842771288871
13946,no_reflection,0.5869230769230769,0.41,0.5823045267489712,0.0,0.14988461538461323,0.6,0.2,0.95,0.95
13946,fixed_reflection_x6,0.5626923076923077,0.42903846153846154,0.5781584582441114,6.0,0.11547980769231292,0.1,0.95,0.95,0.95
13946,adaptive_reflection,0.568076923076923,0.4280769230769231,0.5920502092050209,5.304192685102587,0.1133980769230786,0.1,0.95,0.95,0.95
13946,brute_rumination_x8,0.5926923076923077,0.4246153846153846,0.5823045267489712,8.0,0.1059846153846182,0.95,0.2,0.8756818904547929,0.8713973923769368
13947,no_reflection,0.5773076923076923,0.4238461538461539,0.5946502057613169,0.0,0.1301153846153847,0.6,0.2,0.95,0.95
13947,fixed_reflection_x6,0.59,0.4221153846153846,0.6058558558558559,6.0,0.1017759615384657,0.1,0.95,0.95,0.95
