seed,model,final_ethical_signal_quality,phase_crossing_index,irreversible_recall_final_phase,false_alarm_rate_final_phase,irreversible_core_violation_rate_final_phase,net_vigilance_value_final_phase,developmental_maturity_final,final_TF,final_I,final_A,final_H
15905,linear_development,0.9088669587195861,2,0.0,0.0,0.0,0.5363300438079379,0.92587371123711,0.95,0.95,0.95,0.14650515505155934
15905,interaction_development,0.913274765494638,2,0.0,0.0,0.0,0.5369912148241958,0.9178830013769427,0.95,0.95,0.95,0.1784679944922288
15905,feedback_development,0.9137772509649619,1,0.0,0.0,0.0,0.5370665876447442,0.920163228233378,0.95,0.95,0.95,0.16934708706648724
15906,static_quality,0.58,99,1.0,0.25,0.0,0.887,0.34,0.24,0.34,0.4,0.62
15906,linear_development,0.9057691022478803,2,1.0,0.0,0.0,0.9858653653371822,0.9184978624949532,0.95,0.95,0.95,0.17600855002018675
15906,interaction_development,0.9131842619709281,2,0.0,0.0,0.0,0.5369776392956392,0.9174785395840107,0.95,0.95,0.95,0.1800858416639568
15906,feedback_development,0.9136132170950769,1,0.0,0.0,0.0,0.5370419825642616,0.9194123287508893,0.95,0.95,0.95,0.17235068499644243
15907,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15907,linear_development,0.9069228924792453,2,0.0,0.0,0.0,0.5360384338718869,0.9212449820934413,0.95,0.95,0.95,0.16502007162623458
15907,interaction_development,0.9135009118056732,2,1.0,0.0,0.0,0.987025136770851,0.9189019028955187,0.95,0.95,0.95,0.17439238841792504
15907,feedback_development,0.9145114653264912,1,1.0,0.25,1.0,0.7371767197989738,0.9236047650899516,0.95,0.95,0.95,0.15558093964019323
15908,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15908,linear_development,0.9048527250096348,2,0.0,0.0,0.0,0.5357279087514453,0.9163160119277017,0.95,0.95,0.95,0.18473595228919257
15908,interaction_development,0.9153754842301747,2,0.0,0.25,0.0,0.4873063226345262,0.9278327090140354,0.95,0.95,0.95,0.13866916394385823
15908,feedback_development,0.9138126291199874,2,0.0,0.0,0.0,0.5370718943679982,0.9203260224151422,0.95,0.95,0.95,0.1686959103394309
15909,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15909,linear_development,0.904227054916336,2,0.0,0.0,0.0,0.5356340582374504,0.9148263212293717,0.95,0.95,0.95,0.190694715082513
15909,interaction_development,0.9149196798897701,2,1.0,0.0,0.0,0.9872379519834655,0.9255774665904237,0.95,0.95,0.95,0.14769013363830455
15909,feedback_development,0.9127018734584447,2,1.0,0.0,0.0,0.9869052810187668,0.9156367179297528,0.95,0.95,0.95,0.1874531282809887
15910,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15910,linear_development,0.9079012106828783,2,0.0,0.0,0.0,0.5361851816024318,0.9235743111497103,0.95,0.95,0.95,0.1557027554011585
15910,interaction_development,0.913073783447123,2,0.0,0.0,0.0,0.5369610675170684,0.9169873353391038,0.95,0.95,0.95,0.18205065864358422
15910,feedback_development,0.9144026987979931,1,0.0,0.0,0.0,0.537160404819699,0.9230864301669902,0.95,0.95,0.95,0.1576542793320389
15911,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15911,linear_development,0.9077888173015161,2,0.0,0.0,0.0,0.5361683225952274,0.9233067078607528,0.95,0.95,0.95,0.15677316855698878
15911,interaction_development,0.9130050315242388,2,0.5,0.25,1.0,0.5119507547286358,0.9166830447959018,0.95,0.95,0.95,0.18326782081639273
15911,feedback_development,0.9148954248155488,1,1.0,0.0,1.0,0.7872343137223323,0.9254590293266456,0.95,0.95,0.95,0.14816388269341735
15912,static_quality,0.58,99,0.0,0.25,1.0,0.23700000000000002,0.34,0.24,0.34,0.4,0.62
15912,linear_development,0.9095720822360759,2,0.0,0.25,0.0,0.48643581233541144,0.9275525767525618,0.95,0.95,0.95,0.1397896929897526
15912,interaction_development,0.9131928521565967,2,0.0,0.0,0.0,0.5369789278234895,0.9175168489373404,0.95,0.95,0.95,0.17993260425063787
15912,feedback_development,0.913915696387331,1,0.0,0.0,0.0,0.5370873544580996,0.9208020121744682,0.95,0.95,0.95,0.1667919513021269
15913,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15913,linear_development,0.9070583344430481,2,0.0,0.0,0.0,0.5360587501664572,0.9215674629596382,0.95,0.95,0.95,0.163730148161447
15913,interaction_development,0.9142836711957698,2,0.0,0.25,0.0,0.4871425506793655,0.9225226377465046,0.95,0.95,0.95,0.15990944901398127
15913,feedback_development,0.9143336073388408,1,0.0,0.0,0.0,0.5371500411008261,0.9227587322601256,0.95,0.95,0.95,0.1589650709594974
15914,static_quality,0.58,99,0.0,0.75,0.0,0.33699999999999997,0.34,0.24,0.34,0.4,0.62
15914,linear_development,0.907711903582166,2,0.0,0.0,0.0,0.5361567855373249,0.9231235799575382,0.95,0.95,0.95,0.15750568016984678
15914,interaction_development,0.9134131746935876,2,1.0,0.0,0.0,0.9870119762040382,0.9185051951414882,0.95,0.95,0.95,0.17597921943404676
15914,feedback_development,0.9157952563603609,1,1.0,0.25,0.0,0.9373692884540542,0.9299607531694363,0.95,0.95,0.95,0.13015698732225442
15915,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15915,linear_development,0.9065145886346171,2,1.0,0.0,0.0,0.9859771882951927,0.9202728300824218,0.95,0.95,0.95,0.16890867967031262
15915,interaction_development,0.9138606457327834,2,1.0,0.0,1.0,0.7870790968599175,0.9205474552131491,0.95,0.95,0.95,0.1678101791474035
15915,feedback_development,0.9129487140361192,1,1.0,0.0,0.0,0.986942307105418,0.9164345776925034,0.95,0.95,0.95,0.18426168922998615
15916,static_quality,0.58,99,1.0,0.0,0.0,0.937,0.34,0.24,0.34,0.4,0.62
15916,linear_development,0.9067129897139052,2,0.0,0.0,0.0,0.5360069484570857,0.9207452136045364,0.95,0.95,0.95,0.1670191455818541
15916,interaction_development,0.9125981506638288,2,0.0,0.0,0.0,0.5368897225995743,0.9149036992732049,0.95,0.95,0.95,0.19038520290717992
15916,feedback_development,0.9146962266362494,1,1.0,0.0,0.0,0.9872044339954376,0.9247202786748872,0.95,0.95,0.95,0.15111888530045106
15917,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15917,linear_development,0.9072942139573977,2,0.0,0.0,0.0,0.5360941320936097,0.9221290808509471,0.95,0.95,0.95,0.1614836765962111
15917,interaction_development,0.9141363913338759,2,0.0,0.0,0.0,0.5371204587000814,0.9218299471059864,0.95,0.95,0.95,0.16268021157605408
15917,feedback_development,0.9149863370104192,2,0.0,0.0,0.0,0.5372479505515629,0.9259037611071367,0.95,0.95,0.95,0.14638495557145298
15918,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15918,linear_development,0.9065702195165349,2,0.0,0.0,0.0,0.5359855329274803,0.9204052845631785,0.95,0.95,0.95,0.1683788617472856
15918,interaction_development,0.9146623387852516,2,0.0,0.0,0.0,0.5371993508177877,0.9243287953192942,0.95,0.95,0.95,0.15268481872282272
15918,feedback_development,0.9138993412481801,1,0.0,0.0,0.0,0.537084901187227,0.9207263084751993,0.95,0.95,0.95,0.1670947660992023
15919,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15919,linear_development,0.906864690572891,2,0.0,0.25,0.0,0.48602970358593367,0.9211064061259312,0.95,0.95,0.95,0.16557437549627496
15919,interaction_development,0.9140319665040966,2,0.0,0.0,1.0,0.3371047949756145,0.920715549263867,0.95,0.95,0.95,0.16713780294453143
15919,feedback_development,0.9139441783144028,1,1.0,0.0,0.0,0.9870916267471606,0.9209340028377702,0.95,0.95,0.95,0.16626398864891873
15920,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15920,linear_development,0.9055100017520887,2,0.0,0.0,0.0,0.5358265002628133,0.9178809565525923,0.95,0.95,0.95,0.1784761737896304
15920,interaction_development,0.9142480641422822,2,1.0,0.0,0.0,0.9871372096213424,0.9223546729464636,0.95,0.95,0.95,0.16058130821414565
15920,feedback_development,0.9141641668855192,2,0.0,0.25,1.0,0.2871246250328279,0.9219601682299727,0.95,0.95,0.95,0.16215932708010847
15921,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15921,linear_development,0.9055227371772513,2,1.0,0.0,0.0,0.9858284105765878,0.9179112789934556,0.95,0.95,0.95,0.17835488402617744
15921,interaction_development,0.9140732915371401,2,0.0,0.0,0.0,0.537110993730571,0.9215348240111748,0.95,0.95,0.95,0.16386070395530047
15921,feedback_development,0.9138977382177713,2,1.0,0.0,0.0,0.9870846607326658,0.920969578605081,0.95,0.95,0.95,0.16612168557967563
15922,static_quality,0.58,99,0.0,0.0,1.0,0.28700000000000003,0.34,0.24,0.34,0.4,0.62
15922,linear_development,0.9032506989815328,2,0.0,0.0,0.0,0.5354876048472299,0.9125016642417447,0.95,0.95,0.95,0.1999933430330209
15922,interaction_development,0.9138678523139678,2,0.0,0.0,0.0,0.5370801778470952,0.920580737042632,0.95,0.95,0.95,0.16767705182947154
15922,feedback_development,0.9128196798223895,1,0.0,0.25,0.0,0.48692295197335844,0.9158679531793775,0.95,0.95,0.95,0.18652818728248957
15923,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15923,linear_development,0.9057106780603694,2,1.0,0.25,0.0,0.9358566017090555,0.9186236047428744,0.95,0.95,0.95,0.17550558102850197
15923,interaction_development,0.91368953044962,2,0.0,0.0,0.0,0.537053429567443,0.9197608719439346,0.95,0.95,0.95,0.17095651222426114
15923,feedback_development,0.9136181079940856,1,1.0,0.0,0.0,0.9870427161991129,0.9194346253718224,0.95,0.95,0.95,0.17226149851270986
15924,static_quality,0.58,99,0.0,0.5,0.0,0.387,0.34,0.24,0.34,0.4,0.62
15924,linear_development,0.9071755675464153,2,0.0,0.25,0.0,0.48607633513196236,0.9218465893962271,0.95,0.95,0.95,0.16261364241509152
15924,interaction_development,0.9153807473493129,2,1.0,0.0,0.5,0.887307112102397,0.9278590828519393,0.95,0.95,0.95,0.13856366859224217
15924,feedback_development,0.9148130468069762,2,0.0,0.25,0.0,0.4872219570210464,0.9250579440753033,0.95,0.95,0.95,0.14976822369878637
15925,static_quality,0.58,99,0.0,0.5,0.0,0.387,0.34,0.24,0.34,0.4,0.62
15925,linear_development,0.9060063671850525,2,0.0,0.0,0.0,0.5359009550777579,0.9190627790120297,0.95,0.95,0.95,0.17374888395188068
15925,interaction_development,0.9149861852433432,2,0.0,0.5,0.0,0.4372479277865015,0.9259030168388009,0.95,0.95,0.95,0.14638793264479588
15925,feedback_development,0.913983165144947,1,0.0,0.0,0.0,0.5370974747717421,0.921114995714104,0.95,0.95,0.95,0.1655400171435833
15926,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15926,linear_development,0.9075517229460383,2,1.0,0.0,0.0,0.9861327584419058,0.9227421974905674,0.95,0.95,0.95,0.15903121003772994
15926,interaction_development,0.9136660180536416,2,0.0,0.0,1.0,0.33704990270804625,0.9196533372814479,0.95,0.95,0.95,0.1713866508742078
15926,feedback_development,0.9130650559979008,2,0.0,0.0,0.0,0.5369597583996851,0.916948649416645,0.95,0.95,0.95,0.18220540233341956
15927,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15927,linear_development,0.9082913503352792,2,0.0,0.0,0.0,0.5362437025502919,0.9245032150839981,0.95,0.95,0.95,0.15198713966400712
15927,interaction_development,0.9146178053981222,2,1.0,0.25,0.0,0.9371926708097184,0.9241144706652487,0.95,0.95,0.95,0.1535421173390052
15927,feedback_development,0.9135235135462927,2,0.0,0.0,0.0,0.5370285270319439,0.9190043891759306,0.95,0.95,0.95,0.1739824432962772
15928,static_quality,0.58,99,1.0,0.5,0.0,0.837,0.34,0.24,0.34,0.4,0.62
15928,linear_development,0.906768193383009,2,0.0,0.0,0.0,0.5360152290074514,0.9208766509119264,0.95,0.95,0.95,0.16649339635229388
15928,interaction_development,0.9137941542188264,2,1.0,0.0,0.0,0.987069123132824,0.9204945259614534,0.95,0.95,0.95,0.1680218961541858
15928,feedback_development,0.9149907868541831,2,0.0,0.0,0.0,0.5372486180281275,0.9259255859628759,0.95,0.95,0.95,0.14629765614849638
15929,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15929,linear_development,0.9069762996353483,2,1.0,0.0,1.0,0.7860464449453023,0.9207455255629577,0.95,0.95,0.95,0.1670178977481686
15929,interaction_development,0.915371461162686,2,0.0,0.0,1.0,0.3373057191744029,0.9278125543543471,0.95,0.95,0.95,0.1387497825826115
15929,feedback_development,0.9137641073256979,1,0.0,0.25,0.0,0.4870646160988547,0.9201028237554479,0.95,0.95,0.95,0.16958870497820783
15930,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15930,linear_development,0.9055387785136696,2,0.0,0.25,0.0,0.4858308167770505,0.9179494726515944,0.95,0.95,0.95,0.178202109393622
15930,interaction_development,0.9134785267686893,2,1.0,0.0,0.5,0.8870217790153034,0.9181816155806117,0.95,0.95,0.95,0.17727353767755297
15930,feedback_development,0.9134177747298027,1,0.0,0.0,0.0,0.5370126662094704,0.918525949892775,0.95,0.95,0.95,0.1758962004288995
15931,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15931,linear_development,0.9077902228355295,2,0.0,0.25,1.0,0.28616853342532944,0.9233100543703083,0.95,0.95,0.95,0.1567597825187663
15931,interaction_development,0.913018431139664,2,0.0,0.25,0.0,0.4869527646709496,0.9167422671115344,0.95,0.95,0.95,0.18303093155386232
15931,feedback_development,0.9139097547338773,2,1.0,0.0,0.0,0.9870864632100816,0.9210248552751721,0.95,0.95,0.95,0.16590057889931148
15932,static_quality,0.58,99,1.0,0.25,0.0,0.887,0.34,0.24,0.34,0.4,0.62
15932,linear_development,0.9101268522213359,2,1.0,0.0,0.0,0.9865190278332004,0.9288734576698474,0.95,0.95,0.95,0.13450616932060974
15932,interaction_development,0.9146098234766685,2,0.0,0.0,0.0,0.5371914735215003,0.9240761106466947,0.95,0.95,0.95,0.15369555741322086
15932,feedback_development,0.9126052392574402,2,0.0,0.0,0.0,0.536890785888616,0.9149343883860152,0.95,0.95,0.95,0.19026244645593893
15933,static_quality,0.58,99,1.0,0.0,0.0,0.937,0.34,0.24,0.34,0.4,0.62
15933,linear_development,0.9046615393803298,2,0.0,0.0,1.0,0.33569923090704945,0.9158608080484043,0.95,0.95,0.95,0.18655676780638245
15933,interaction_development,0.9148563012461988,2,0.0,0.0,0.0,0.5372284451869298,0.9252683188501871,0.95,0.95,0.95,0.14892672459925127
15933,feedback_development,0.9147215640616606,2,0.0,0.0,0.0,0.537208234609249,0.9246146269795352,0.95,0.95,0.95,0.15154149208185877
15934,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15934,linear_development,0.9080730851605336,2,0.0,0.0,0.0,0.5362109627740801,0.9239835360965086,0.95,0.95,0.95,0.15406585561396527
15934,interaction_development,0.9136891763742467,2,0.0,0.0,0.0,0.537053376456137,0.9197592515939079,0.95,0.95,0.95,0.17096299362436804
15934,feedback_development,0.9143079557224834,1,0.0,0.0,0.0,0.5371461933583725,0.9226373748206979,0.95,0.95,0.95,0.1594505007172081
15935,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15935,linear_development,0.9098773548425885,2,0.0,0.0,0.0,0.5364816032263883,0.9282794162918773,0.95,0.95,0.95,0.13688233483249046
15935,interaction_development,0.9153035233000861,2,0.0,0.0,0.0,0.5372955284950129,0.9274728794825626,0.95,0.95,0.95,0.14010848206974924
15935,feedback_development,0.913121182071487,1,0.0,0.0,0.0,0.5369681773107231,0.9171977381655909,0.95,0.95,0.95,0.18120904733763582
15936,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15936,linear_development,0.9070890949473431,2,1.0,0.0,0.0,0.9860633642421015,0.9218858580420456,0.95,0.95,0.95,0.16245656783181736
15936,interaction_development,0.9130515133858121,2,0.0,0.0,0.0,0.5369577270078718,0.9168886534257981,0.95,0.95,0.95,0.18244538629680732
15936,feedback_development,0.9142666303176674,1,0.0,0.0,0.0,0.5371399945476502,0.9224422132148812,0.95,0.95,0.95,0.1602311471404749
15937,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15937,linear_development,0.9070603138855832,2,0.0,0.0,0.0,0.5360590470828375,0.9215721759180553,0.95,0.95,0.95,0.16371129632777867
15937,interaction_development,0.9143390086800638,2,1.0,0.0,0.0,0.9871508513020096,0.9230226012412872,0.95,0.95,0.95,0.15790959503485102
15937,feedback_development,0.9143044912754643,1,1.0,0.0,0.0,0.9871456736913198,0.9226209972784878,0.95,0.95,0.95,0.15951601088604841
15938,static_quality,0.58,99,1.0,0.25,0.0,0.887,0.34,0.24,0.34,0.4,0.62
15938,linear_development,0.9103896668251472,2,1.0,0.0,0.0,0.9865584500237722,0.9294992067265412,0.95,0.95,0.95,0.1320031730938348
15938,interaction_development,0.9130143567196731,2,0.0,0.25,0.0,0.48695215350795096,0.9167242551261024,0.95,0.95,0.95,0.1831029794955898
15938,feedback_development,0.9153952200616595,1,0.0,0.0,0.0,0.537309283009249,0.9279316463376435,0.95,0.95,0.95,0.13827341464942575
15939,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15939,linear_development,0.9060723833043154,2,0.0,0.25,0.0,0.48591085749564733,0.9192199602483703,0.95,0.95,0.95,0.1731201590065185
15939,interaction_development,0.9152308944264937,2,0.0,0.0,0.0,0.5372846341639741,0.9271111609018703,0.95,0.95,0.95,0.14155535639251826
15939,feedback_development,0.9138735753174212,2,0.5,0.25,0.5,0.6120810362976131,0.9208585332249506,0.95,0.95,0.95,0.16656586710019705
15940,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15940,linear_development,0.9051772426007725,2,0.0,0.0,0.0,0.5357765863901158,0.9170886728589822,0.95,0.95,0.95,0.18164530856407088
15940,interaction_development,0.9142312561784189,2,1.0,0.0,0.0,0.9871346884267629,0.9225168441850293,0.95,0.95,0.95,0.15993262325988206
15940,feedback_development,0.9152512694124447,2,1.0,0.25,0.0,0.9372876904118668,0.9274242143925894,0.95,0.95,0.95,0.1403031424296422
15941,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15941,linear_development,0.9105241288775192,2,0.0,0.0,0.0,0.5365786193316279,0.929819354470284,0.95,0.95,0.95,0.13072258211886356
15941,interaction_development,0.9140424940214675,2,1.0,0.0,0.0,0.9871063741032202,0.9213911381449996,0.95,0.95,0.95,0.16443544742000127
15941,feedback_development,0.9141882299041644,1,0.0,0.0,0.0,0.5371282344856246,0.9220731387327049,0.95,0.95,0.95,0.1617074450691799
15942,static_quality,0.58,99,0.0,0.0,1.0,0.28700000000000003,0.34,0.24,0.34,0.4,0.62
15942,linear_development,0.9070776913031802,2,1.0,0.0,0.0,0.9860616536954772,0.9216135507218577,0.95,0.95,0.95,0.16354579711256909
15942,interaction_development,0.9131952415937463,2,1.0,0.0,0.0,0.9869792862390621,0.9175275080155788,0.95,0.95,0.95,0.1798899679376845
15942,feedback_development,0.915311306787583,1,1.0,0.0,0.0,0.9872966960181375,0.9275117304195276,0.95,0.95,0.95,0.13995307832188905
15943,static_quality,0.58,99,1.0,0.0,0.0,0.937,0.34,0.24,0.34,0.4,0.62
15943,linear_development,0.9051349380031576,2,0.0,0.0,0.0,0.5357702407004736,0.9169879476265658,0.95,0.95,0.95,0.18204820949373643
15943,interaction_development,0.9137839271277128,2,1.0,0.0,0.0,0.987067589069157,0.9201939258776898,0.95,0.95,0.95,0.16922429648924048
15943,feedback_development,0.9144794349386217,2,1.0,0.25,1.0,0.7371719152407934,0.9228189525541695,0.95,0.95,0.95,0.1587241897833219
15944,static_quality,0.58,99,0.0,0.5,0.0,0.387,0.34,0.24,0.34,0.4,0.62
15944,linear_development,0.909357579695611,2,0.0,0.0,0.0,0.5364036369543417,0.9270418564181218,0.95,0.95,0.95,0.14183257432751234
15944,interaction_development,0.9146442231892109,2,0.0,0.0,0.0,0.5371966334783816,0.9242415487359639,0.95,0.95,0.95,0.15303380505614403
15944,feedback_development,0.9139009680015271,1,1.0,0.0,0.0,0.9870851452002292,0.9207338353865852,0.95,0.95,0.95,0.16706465845365892
15945,static_quality,0.58,99,1.0,0.0,0.0,0.937,0.34,0.24,0.34,0.4,0.62
15945,linear_development,0.9066588579796384,2,1.0,0.0,0.0,0.9859988286969459,0.9206163285229487,0.95,0.95,0.95,0.16753468590820447
15945,interaction_development,0.9147104980344036,2,0.0,0.0,0.0,0.5372065747051605,0.9245611508185717,0.95,0.95,0.95,0.15175539672571275
15945,feedback_development,0.9135517952479888,1,0.0,0.0,0.0,0.5370327692871983,0.919132799739109,0.95,0.95,0.95,0.17346880104356377
15946,static_quality,0.58,99,0.0,0.5,0.0,0.387,0.34,0.24,0.34,0.4,0.62
15946,linear_development,0.9057806198166224,2,0.0,0.5,1.0,0.23586709297249336,0.9185252852776725,0.95,0.95,0.95,0.17589885888930945
15946,interaction_development,0.9139496601368717,2,0.0,0.0,0.0,0.5370924490205308,0.9209594293071179,0.95,0.95,0.95,0.16616228277152775
15946,feedback_development,0.9132833003385903,1,0.0,0.0,0.0,0.5369924950507885,0.917921240498601,0.95,0.95,0.95,0.1783150380055955
15947,static_quality,0.58,99,0.0,0.5,0.0,0.387,0.34,0.24,0.34,0.4,0.62
15947,linear_development,0.9057476885029054,2,0.0,0.0,0.0,0.5358621532754358,0.91844687738787,0.95,0.95,0.95,0.17621249044851964
15947,interaction_development,0.9146172262242169,2,0.0,0.0,0.0,0.5371925839336326,0.9241116866797028,0.95,0.95,0.95,0.1535532532811886
15947,feedback_development,0.9150106936319062,1,1.0,0.0,0.0,0.9872516040447861,0.9262421467750135,0.95,0.95,0.95,0.14503141289994573
15948,static_quality,0.58,99,0.0,0.0,1.0,0.28700000000000003,0.34,0.24,0.34,0.4,0.62
15948,linear_development,0.9084408655372052,2,0.0,0.0,0.0,0.5362661298305808,0.9248592036600125,0.95,0.95,0.95,0.1505631853599496
15948,interaction_development,0.9133208294110543,2,1.0,0.0,1.0,0.7869981244116582,0.9180895827077069,0.95,0.95,0.95,0.17764166916917226
15948,feedback_development,0.9155066526600113,1,0.0,0.0,0.0,0.5373259978990017,0.9284923101792928,0.95,0.95,0.95,0.13603075928282826
15949,static_quality,0.58,99,1.0,0.25,0.0,0.887,0.34,0.24,0.34,0.4,0.62
15949,linear_development,0.9067994206640636,2,0.0,0.25,0.0,0.48601991309960957,0.9209510015811039,0.95,0.95,0.95,0.16619599367558427
15949,interaction_development,0.9131832161908212,2,0.0,0.25,0.0,0.4869774824286232,0.9174738769020918,0.95,0.95,0.95,0.18010449239163234
15949,feedback_development,0.9144903266118745,1,1.0,0.0,0.0,0.9871735489917812,0.9235037903156685,0.95,0.95,0.95,0.15598483873732544
15950,static_quality,0.58,99,1.0,0.25,1.0,0.687,0.34,0.24,0.34,0.4,0.62
15950,linear_development,0.9031773688449636,2,1.0,0.0,0.0,0.9854766053267446,0.9123270686784849,0.95,0.95,0.95,0.2006917252860599
15950,interaction_development,0.9157250431864263,2,0.0,0.25,0.0,0.487358756477964,0.9296013062351836,0.95,0.95,0.95,0.13159477505926565
15950,feedback_development,0.9149706374095107,2,1.0,0.0,0.0,0.9872455956114267,0.9258268027078866,0.95,0.95,0.95,0.14669278916845296
15951,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15951,linear_development,0.9076312921705056,2,0.0,0.0,0.0,0.5361446938255758,0.9229316480250137,0.95,0.95,0.95,0.15827340789994482
15951,interaction_development,0.914153110772739,2,1.0,0.0,0.0,0.9871229666159109,0.9219083105139427,0.95,0.95,0.95,0.16236675794422886
15951,feedback_development,0.9138911627670805,2,0.0,0.0,0.0,0.5370836744150621,0.9206884767533379,0.95,0.95,0.95,0.1672460929866481
15952,static_quality,0.58,99,1.0,0.25,0.0,0.887,0.34,0.24,0.34,0.4,0.62
15952,linear_development,0.9066756711176666,2,1.0,0.0,0.0,0.98600135066765,0.9206563598039681,0.95,0.95,0.95,0.16737456078412744
15952,interaction_development,0.9136515431604546,2,1.0,0.0,0.0,0.9870477314740682,0.9195872012545063,0.95,0.95,0.95,0.17165119498197462
15952,feedback_development,0.9154657721930164,1,1.0,0.0,0.0,0.9873198658289526,0.9282862191758583,0.95,0.95,0.95,0.1368551232965665
15953,static_quality,0.58,99,1.0,0.25,0.0,0.887,0.34,0.24,0.34,0.4,0.62
15953,linear_development,0.9061058707107852,2,1.0,0.0,0.0,0.9859158806066178,0.9192996921685365,0.95,0.95,0.95,0.1728012313258539
15953,interaction_development,0.9139757522922807,2,1.0,0.0,0.0,0.9870963628438422,0.9213290703170398,0.95,0.95,0.95,0.16468371873184068
15953,feedback_development,0.9145173260936124,1,0.0,0.0,0.0,0.5371775989140419,0.9236327809144643,0.95,0.95,0.95,0.15546887634214235
15954,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15954,linear_development,0.9057690871830022,2,0.0,0.0,0.0,0.5358653630774504,0.9184978266261958,0.95,0.95,0.95,0.1760086934952165
15954,interaction_development,0.9153961916669986,2,0.0,0.0,0.0,0.5373094287500498,0.927936519876539,0.95,0.95,0.95,0.13825392049384355
15954,feedback_development,0.9147222963905272,2,1.0,0.0,0.0,0.9872083444585792,0.9248454580586916,0.95,0.95,0.95,0.15061816776523346
15955,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15955,linear_development,0.9060026933575229,2,0.0,0.0,0.0,0.5359004040036285,0.919054031803626,0.95,0.95,0.95,0.17378387278549595
15955,interaction_development,0.9136836509406683,2,0.0,0.25,0.0,0.4870525476411003,0.9197339694986333,0.95,0.95,0.95,0.17106412200546664
15955,feedback_development,0.9142494554015942,2,0.0,0.0,0.0,0.5371374183102391,0.9223612297966794,0.95,0.95,0.95,0.16055508081328176
15956,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15956,linear_development,0.9101039047747806,2,0.0,0.0,0.0,0.5365155857162172,0.928818820892335,0.95,0.95,0.95,0.13472471643065942
15956,interaction_development,0.9144562352883894,2,1.0,0.0,0.0,0.9871684352932585,0.9233411848745674,0.95,0.95,0.95,0.1566352605017301
15956,feedback_development,0.9142152315365717,2,0.0,0.0,0.0,0.5371322847304858,0.9222000770937604,0.95,0.95,0.95,0.16119969162495804
15957,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15957,linear_development,0.9066754510714655,2,1.0,0.0,0.0,0.9860013176607199,0.9209069008691351,0.95,0.95,0.95,0.1663723965234592
15957,interaction_development,0.9143508376788553,2,0.0,0.0,0.0,0.5371526256518283,0.9228403419778349,0.95,0.95,0.95,0.15863863208865991
15957,feedback_development,0.9128493751167339,1,0.0,0.0,0.0,0.5369274062675101,0.9159980265452531,0.95,0.95,0.95,0.18600789381898727
