seed,model,level,target_reliability,ethical_sensitivity,decision_accuracy,high_stakes_accuracy,long_term_trajectory_value,ethical_sense_reliability_realized,deep_path_activation_rate
10561,no_development,5,0.62,0.94,0.6477777777777778,0.639686684073107,0.297111111111107,0.6452020202020202,0.88
10561,linear_development,5,0.86,0.94,0.8311111111111111,0.8441247002398081,0.6423888888888875,0.8544542032622334,0.8855555555555555
10561,sigmoid_development,5,0.9,0.94,0.8744444444444445,0.8585365853658536,0.7013888888888912,0.9044025157232705,0.8833333333333333
10562,no_development,1,0.62,0.5,0.6222222222222222,0.6579572446555819,0.29088888888888764,0.6524822695035462,0.22666666666666666
10562,linear_development,1,0.56,0.5,0.6188888888888889,0.6019417475728155,0.24372222222222142,0.5851318944844125,0.21444444444444444
10562,sigmoid_development,1,0.54,0.5,0.5944444444444444,0.6082725060827251,0.22638888888888864,0.5423728813559322,0.20555555555555555
10562,no_development,2,0.62,0.64,0.6,0.6034063260340633,0.2239999999999992,0.6236162361623616,0.27555555555555555
10562,linear_development,2,0.635,0.64,0.6155555555555555,0.6111111111111112,0.24411111111111014,0.6379310344827587,0.2733333333333333
10562,sigmoid_development,2,0.5401592702073942,0.64,0.6,0.5951807228915663,0.213166666666666,0.5567970204841713,0.27
10562,no_development,3,0.62,0.79,0.6111111111111112,0.6253041362530414,0.251777777777776,0.6330827067669172,0.3422222222222222
10562,linear_development,3,0.71,0.79,0.6633333333333333,0.681265206812652,0.3551666666666644,0.6852409638554217,0.3411111111111111
10562,sigmoid_development,3,0.544029258898935,0.79,0.6066666666666667,0.5876288659793815,0.2350555555555545,0.5553892215568862,0.3211111111111111
10562,no_development,4,0.62,0.88,0.6355555555555555,0.5941320293398533,0.22544444444444114,0.6266846361185984,0.8244444444444444
10562,linear_development,4,0.785,0.88,0.7355555555555555,0.7270471464019851,0.4492222222222165,0.7519893899204244,0.8377777777777777
10562,sigmoid_development,4,0.6208146563901339,0.88,0.6144444444444445,0.6231884057971014,0.22605555555555246,0.6165113182423435,0.8344444444444444
10562,no_development,5,0.62,0.94,0.6322222222222222,0.6339066339066339,0.2572777777777745,0.6261089987325729,0.8766666666666667
10562,linear_development,5,0.86,0.94,0.8333333333333334,0.8353808353808354,0.6409999999999991,0.8567774936061381,0.8688888888888889
10562,sigmoid_development,5,0.9,0.94,0.8711111111111111,0.8743718592964824,0.7161111111111139,0.8974683544303798,0.8777777777777778
10563,no_development,1,0.62,0.5,0.6133333333333333,0.616751269035533,0.26633333333333226,0.6530612244897959,0.2288888888888889
10563,linear_development,1,0.56,0.5,0.6088888888888889,0.5862944162436549,0.2358333333333329,0.5731414868105515,0.21666666666666667
10563,sigmoid_development,1,0.54,0.5,0.6211111111111111,0.5955882352941176,0.24405555555555478,0.5558252427184466,0.20777777777777778
10563,no_development,2,0.62,0.64,0.6266666666666667,0.6059113300492611,0.2577777777777769,0.5969868173258004,0.26666666666666666
10563,linear_development,2,0.635,0.64,0.5966666666666667,0.6393034825870647,0.2607777777777763,0.6155268022181146,0.2733333333333333
10563,sigmoid_development,2,0.5401592702073942,0.64,0.59,0.578088578088578,0.1740555555555555,0.5711610486891385,0.27444444444444444
10563,no_development,3,0.62,0.79,0.6144444444444445,0.6570048309178744,0.28233333333333155,0.631578947368421,0.33111111111111113
10563,linear_development,3,0.71,0.79,0.6433333333333333,0.6888361045130641,0.3343888888888864,0.6944024205748865,0.3566666666666667
10563,sigmoid_development,3,0.544029258898935,0.79,0.58,0.5918367346938775,0.2080555555555544,0.5538694992412747,0.3277777777777778
10563,no_development,4,0.62,0.88,0.6211111111111111,0.6356589147286822,0.26761111111110847,0.6154910096818811,0.8033333333333333
10563,linear_development,4,0.785,0.88,0.7377777777777778,0.7529411764705882,0.46377777777777157,0.76775956284153,0.8133333333333334
10563,sigmoid_development,4,0.6208146563901339,0.88,0.6611111111111111,0.6546762589928058,0.2989999999999959,0.6530343007915568,0.8422222222222222
10563,no_development,5,0.62,0.94,0.6588888888888889,0.6463700234192038,0.2797777777777732,0.6454081632653061,0.8711111111111111
10563,linear_development,5,0.86,0.94,0.8588888888888889,0.8653366583541147,0.6942777777777793,0.8754669987546699,0.8922222222222222
10563,sigmoid_development,5,0.9,0.94,0.8811111111111111,0.8782816229116945,0.723166666666672,0.9066002490660025,0.8922222222222222
10564,no_development,1,0.62,0.5,0.6177777777777778,0.6240208877284595,0.2884999999999992,0.6183206106870229,0.18555555555555556
10564,linear_development,1,0.56,0.5,0.6022222222222222,0.6128266033254157,0.2288888888888885,0.5669856459330144,0.2222222222222222
10564,sigmoid_development,1,0.54,0.5,0.5966666666666667,0.5665024630541872,0.19449999999999942,0.5697940503432495,0.22111111111111112
10564,no_development,2,0.62,0.64,0.6277777777777778,0.5965346534653465,0.2522222222222213,0.6201834862385321,0.26666666666666666
10564,linear_development,2,0.635,0.64,0.6077777777777778,0.6188118811881188,0.2521111111111098,0.6285714285714286,0.2688888888888889
10564,sigmoid_development,2,0.5401592702073942,0.64,0.5655555555555556,0.5174129353233831,0.12105555555555624,0.5028142589118199,0.2677777777777778
10564,no_development,3,0.62,0.79,0.6244444444444445,0.6531645569620254,0.3038888888888872,0.6309341500765697,0.32222222222222224
10564,linear_development,3,0.71,0.79,0.6522222222222223,0.7345537757437071,0.3756666666666644,0.7467438494934877,0.37555555555555553
10564,sigmoid_development,3,0.544029258898935,0.79,0.5811111111111111,0.5358974358974359,0.16233333333333375,0.5333333333333333,0.33111111111111113
10564,no_development,4,0.62,0.88,0.6166666666666667,0.6153846153846154,0.2200555555555521,0.6062246278755075,0.8211111111111111
10564,linear_development,4,0.785,0.88,0.7655555555555555,0.7811704834605598,0.5330555555555495,0.7906040268456376,0.8277777777777777
10564,sigmoid_development,4,0.6208146563901339,0.88,0.6166666666666667,0.6120481927710844,0.21755555555555295,0.6223118279569892,0.8266666666666667
10564,no_development,5,0.62,0.94,0.6233333333333333,0.5979381443298969,0.23322222222221967,0.618925831202046,0.8688888888888889
10564,linear_development,5,0.86,0.94,0.8044444444444444,0.7818627450980392,0.5622222222222147,0.82875,0.8888888888888888
10564,sigmoid_development,5,0.9,0.94,0.8711111111111111,0.8764845605700713,0.7113333333333348,0.8994974874371859,0.8844444444444445
10565,no_development,1,0.62,0.5,0.6211111111111111,0.6205250596658711,0.2572222222222216,0.6190476190476191,0.2111111111111111
10565,linear_development,1,0.56,0.5,0.6122222222222222,0.6214099216710183,0.28038888888888785,0.5510688836104513,0.1922222222222222
10565,sigmoid_development,1,0.54,0.5,0.5844444444444444,0.5757575757575758,0.1690555555555559,0.5085158150851582,0.21888888888888888
10565,no_development,2,0.62,0.64,0.6177777777777778,0.6512820512820513,0.30277777777777654,0.638623326959847,0.25555555555555554
10565,linear_development,2,0.635,0.64,0.6222222222222222,0.6237623762376238,0.27188888888888757,0.6328125,0.2511111111111111
10565,sigmoid_development,2,0.5401592702073942,0.64,0.5688888888888889,0.5560975609756098,0.1503888888888887,0.5285451197053407,0.2811111111111111
10565,no_development,3,0.62,0.79,0.5855555555555556,0.5637254901960784,0.17305555555555563,0.586053412462908,0.3388888888888889
10565,linear_development,3,0.71,0.79,0.6533333333333333,0.7024390243902439,0.36566666666666453,0.7149390243902439,0.33111111111111113
10565,sigmoid_development,3,0.544029258898935,0.79,0.5933333333333334,0.5876288659793815,0.2223888888888881,0.5415384615384615,0.30777777777777776
10565,no_development,4,0.62,0.88,0.6244444444444445,0.6372549019607843,0.25561111111110785,0.6091794158553546,0.7988888888888889
10565,linear_development,4,0.785,0.88,0.7422222222222222,0.7258485639686684,0.46788888888888325,0.7723577235772358,0.82
10565,sigmoid_development,4,0.6208146563901339,0.88,0.6177777777777778,0.6312056737588653,0.22888888888888656,0.6118421052631579,0.8444444444444444
10565,no_development,5,0.62,0.94,0.6211111111111111,0.6352357320099256,0.2502222222222197,0.614321608040201,0.8844444444444445
10565,linear_development,5,0.86,0.94,0.8311111111111111,0.8252427184466019,0.6266111111111081,0.8439450686641697,0.89
10565,sigmoid_development,5,0.9,0.94,0.8588888888888889,0.868020304568528,0.7003888888888908,0.890038809831824,0.8588888888888889
10566,no_development,1,0.62,0.5,0.59,0.6142131979695431,0.24127777777777729,0.6252927400468384,0.21888888888888888
10566,linear_development,1,0.56,0.5,0.5977777777777777,0.5697115384615384,0.1896111111111111,0.5347721822541966,0.20777777777777778
10566,sigmoid_development,1,0.54,0.5,0.5988888888888889,0.5615763546798029,0.1914444444444439,0.5340909090909091,0.23777777777777778
10566,no_development,2,0.62,0.64,0.6011111111111112,0.5848101265822785,0.22255555555555492,0.6115107913669064,0.2822222222222222
10566,linear_development,2,0.635,0.64,0.6122222222222222,0.6384039900249376,0.27716666666666584,0.6175373134328358,0.25666666666666665
10566,sigmoid_development,2,0.5401592702073942,0.64,0.5844444444444444,0.5688775510204082,0.19522222222222152,0.5461254612546126,0.2733333333333333
10566,no_development,3,0.62,0.79,0.6155555555555555,0.6415584415584416,0.2929999999999984,0.6220238095238095,0.31777777777777777
10566,linear_development,3,0.71,0.79,0.6266666666666667,0.6839622641509434,0.3118888888888872,0.7268656716417911,0.34
10566,sigmoid_development,3,0.544029258898935,0.79,0.5633333333333334,0.5509138381201044,0.16472222222222202,0.5347432024169184,0.3277777777777778
10566,no_development,4,0.62,0.88,0.6266666666666667,0.5922077922077922,0.23533333333333017,0.6164921465968587,0.8488888888888889
10566,linear_development,4,0.785,0.88,0.76,0.7794871794871795,0.5271111111111048,0.776595744680851,0.8355555555555556
10566,sigmoid_development,4,0.6208146563901339,0.88,0.6222222222222222,0.6055276381909548,0.2317222222222186,0.6194926568758344,0.8322222222222222
10566,no_development,5,0.62,0.94,0.6066666666666667,0.6195372750642674,0.23316666666666344,0.597758405977584,0.8922222222222222
10566,linear_development,5,0.86,0.94,0.8333333333333334,0.8238213399503722,0.6311111111111086,0.84875,0.8888888888888888
10566,sigmoid_development,5,0.9,0.94,0.8833333333333333,0.9107142857142857,0.7611111111111162,0.9025,0.8888888888888888
10567,no_development,1,0.62,0.5,0.6355555555555555,0.6379746835443038,0.30816666666666553,0.6181384248210023,0.1922222222222222
10567,linear_development,1,0.56,0.5,0.6033333333333334,0.5631313131313131,0.2088333333333329,0.5120772946859904,0.2011111111111111
10567,sigmoid_development,1,0.54,0.5,0.5988888888888889,0.5452196382428941,0.19727777777777752,0.5011286681715575,0.21
10567,no_development,2,0.62,0.64,0.5822222222222222,0.5875299760191847,0.18588888888888846,0.6247689463955638,0.2822222222222222
10567,linear_development,2,0.635,0.64,0.6122222222222222,0.6332518337408313,0.26511111111111024,0.6433823529411765,0.27555555555555555
10567,sigmoid_development,2,0.5401592702073942,0.64,0.6066666666666667,0.5802139037433155,0.24522222222222145,0.5202952029520295,0.2511111111111111
10567,no_development,3,0.62,0.79,0.6466666666666666,0.6587112171837709,0.311555555555554,0.6536796536796536,0.3466666666666667
10567,linear_development,3,0.71,0.79,0.6333333333333333,0.7037037037037037,0.3308333333333316,0.7054380664652568,0.3611111111111111
10567,sigmoid_development,3,0.544029258898935,0.79,0.5811111111111111,0.5878048780487805,0.18894444444444447,0.5462962962962963,0.3322222222222222
10567,no_development,4,0.62,0.88,0.6188888888888889,0.6144859813084113,0.21122222222222012,0.6165311653116531,0.82
10567,linear_development,4,0.785,0.88,0.7622222222222222,0.7654639175257731,0.5186666666666598,0.7836021505376344,0.8266666666666667
10567,sigmoid_development,4,0.6208146563901339,0.88,0.64,0.6513994910941476,0.2948888888888853,0.6284153005464481,0.8133333333333334
10567,no_development,5,0.62,0.94,0.6188888888888889,0.6177884615384616,0.22094444444444256,0.6114570361145704,0.8922222222222222
10567,linear_development,5,0.86,0.94,0.8355555555555556,0.8277634961439588,0.6424444444444427,0.8668341708542714,0.8844444444444445
10567,sigmoid_development,5,0.9,0.94,0.87,0.8959390862944162,0.7347222222222255,0.8981132075471698,0.8833333333333333
10568,no_development,1,0.62,0.5,0.5855555555555556,0.6183574879227053,0.22399999999999934,0.6374695863746959,0.2088888888888889
10568,linear_development,1,0.56,0.5,0.5688888888888889,0.5736040609137056,0.18505555555555542,0.5631067961165048,0.21
10568,sigmoid_development,1,0.54,0.5,0.6088888888888889,0.6010230179028133,0.251944444444444,0.5214285714285715,0.20555555555555555
10568,no_development,2,0.62,0.64,0.6222222222222222,0.595108695652174,0.2797777777777763,0.5814393939393939,0.22666666666666666
10568,linear_development,2,0.635,0.64,0.6188888888888889,0.6650124069478908,0.304555555555554,0.6352087114337568,0.2866666666666667
10568,sigmoid_development,2,0.5401592702073942,0.64,0.5766666666666667,0.522248243559719,0.10838888888888955,0.4894366197183099,0.29888888888888887
10568,no_development,3,0.62,0.79,0.5777777777777777,0.5990338164251208,0.19172222222222218,0.6142208774583964,0.3433333333333333
10568,linear_development,3,0.71,0.79,0.6455555555555555,0.6690997566909975,0.3273333333333316,0.6906906906906907,0.32
10568,sigmoid_development,3,0.544029258898935,0.79,0.58,0.5770171149144254,0.17866666666666642,0.5245664739884393,0.3377777777777778
10568,no_development,4,0.62,0.88,0.6022222222222222,0.628498727735369,0.23761111111110708,0.5836791147994468,0.8033333333333333
10568,linear_development,4,0.785,0.88,0.76,0.7796208530805687,0.5113333333333271,0.7870370370370371,0.84
10568,sigmoid_development,4,0.6208146563901339,0.88,0.6477777777777778,0.6421800947867299,0.2700555555555513,0.6363636363636364,0.8433333333333334
10568,no_development,5,0.62,0.94,0.6033333333333334,0.5567282321899736,0.18538888888888705,0.6039850560398505,0.8922222222222222
10568,linear_development,5,0.86,0.94,0.8355555555555556,0.845360824742268,0.6585555555555572,0.8549618320610687,0.8733333333333333
10568,sigmoid_development,5,0.9,0.94,0.8788888888888889,0.8992628992628993,0.7431666666666709,0.9016189290161893,0.8922222222222222
10569,no_development,1,0.62,0.5,0.6122222222222222,0.6034063260340633,0.23877777777777692,0.6037296037296037,0.22444444444444445
10569,linear_development,1,0.56,0.5,0.59,0.5724815724815725,0.19244444444444386,0.569047619047619,0.21777777777777776
10569,sigmoid_development,1,0.54,0.5,0.5911111111111111,0.5517241379310345,0.20605555555555535,0.5123152709359606,0.19
10569,no_development,2,0.62,0.64,0.6122222222222222,0.606280193236715,0.23533333333333273,0.6252319109461967,0.29333333333333333
10569,linear_development,2,0.635,0.64,0.63,0.6425,0.2989444444444425,0.6378986866791745,0.26555555555555554
10569,sigmoid_development,2,0.5401592702073942,0.64,0.5911111111111111,0.5866336633663366,0.20649999999999905,0.5738963531669866,0.27
10569,no_development,3,0.62,0.79,0.5766666666666667,0.5853658536585366,0.18188888888888788,0.6063348416289592,0.34
10569,linear_development,3,0.71,0.79,0.6133333333333333,0.6529562982005142,0.29777777777777603,0.70254110612855,0.3111111111111111
10569,sigmoid_development,3,0.544029258898935,0.79,0.58,0.5483870967741935,0.1588333333333338,0.5273010920436817,0.33444444444444443
10569,no_development,4,0.62,0.88,0.6233333333333333,0.6548223350253807,0.27877777777777457,0.6115485564304461,0.8466666666666667
10569,linear_development,4,0.785,0.88,0.7833333333333333,0.7738095238095238,0.5316111111111046,0.8071135430916553,0.8122222222222222
10569,sigmoid_development,4,0.6208146563901339,0.88,0.6155555555555555,0.612590799031477,0.21861111111110984,0.6201342281879194,0.8277777777777777
10569,no_development,5,0.62,0.94,0.6277777777777778,0.6104218362282878,0.23555555555555324,0.6307692307692307,0.8666666666666667
10569,linear_development,5,0.86,0.94,0.8477777777777777,0.8254364089775561,0.6476111111111087,0.8704856787048568,0.8922222222222222
10569,sigmoid_development,5,0.9,0.94,0.8744444444444445,0.87409200968523,0.7145000000000017,0.8961201501877347,0.8877777777777778
10570,no_development,1,0.62,0.5,0.5966666666666667,0.5674300254452926,0.20727777777777728,0.5601851851851852,0.23222222222222222
10570,linear_development,1,0.56,0.5,0.6477777777777778,0.6288659793814433,0.31699999999999867,0.607565011820331,0.21555555555555556
10570,sigmoid_development,1,0.54,0.5,0.5755555555555556,0.5746268656716418,0.18438888888888838,0.5446009389671361,0.22333333333333333
10570,no_development,2,0.62,0.64,0.5922222222222222,0.5898058252427184,0.20349999999999896,0.6018867924528302,0.2633333333333333
10570,linear_development,2,0.635,0.64,0.6022222222222222,0.6412776412776413,0.2648333333333324,0.6596558317399618,0.2588888888888889
10570,sigmoid_development,2,0.5401592702073942,0.64,0.5766666666666667,0.5615763546798029,0.16788888888888942,0.5353901996370236,0.2644444444444444
10570,no_development,3,0.62,0.79,0.6055555555555555,0.6272727272727273,0.22294444444444322,0.6208955223880597,0.36333333333333334
10570,linear_development,3,0.71,0.79,0.6322222222222222,0.7019704433497537,0.34577777777777524,0.7236255572065379,0.3511111111111111
10570,sigmoid_development,3,0.544029258898935,0.79,0.5822222222222222,0.5470297029702971,0.1587777777777779,0.5334323922734027,0.33555555555555555
10570,no_development,4,0.62,0.88,0.6455555555555555,0.6570048309178744,0.2884999999999967,0.6372155287817939,0.83
10570,linear_development,4,0.785,0.88,0.76,0.7272727272727273,0.47822222222221566,0.7779255319148937,0.8355555555555556
10570,sigmoid_development,4,0.6208146563901339,0.88,0.6322222222222222,0.6522781774580336,0.2690555555555526,0.6200814111261872,0.8188888888888889
10570,no_development,5,0.62,0.94,0.6288888888888889,0.611904761904762,0.22355555555555276,0.6288659793814433,0.8622222222222222
10570,linear_development,5,0.86,0.94,0.8344444444444444,0.8494897959183674,0.6590000000000004,0.8634085213032582,0.8866666666666667
10570,sigmoid_development,5,0.9,0.94,0.8833333333333333,0.8875305623471883,0.7361666666666704,0.9011124845488258,0.8988888888888888
10571,no_development,1,0.62,0.5,0.6166666666666667,0.6271186440677966,0.2627222222222215,0.64,0.23444444444444446
10571,linear_development,1,0.56,0.5,0.5944444444444444,0.5647668393782384,0.21083333333333296,0.5357142857142857,0.20555555555555555
10571,sigmoid_development,1,0.54,0.5,0.6088888888888889,0.6144859813084113,0.2311111111111098,0.5675057208237986,0.2222222222222222
10571,no_development,2,0.62,0.64,0.6066666666666667,0.5965770171149144,0.22544444444444367,0.6247755834829444,0.2911111111111111
10571,linear_development,2,0.635,0.64,0.6211111111111111,0.6330049261083743,0.27755555555555467,0.638733705772812,0.24888888888888888
10571,sigmoid_development,2,0.5401592702073942,0.64,0.5766666666666667,0.5786802030456852,0.1961666666666663,0.5346153846153846,0.23222222222222222
10571,no_development,3,0.62,0.79,0.5933333333333334,0.6039119804400978,0.21644444444444413,0.5753012048192772,0.3377777777777778
10571,linear_development,3,0.71,0.79,0.6544444444444445,0.7083333333333334,0.39116666666666483,0.7131782945736435,0.2877777777777778
10571,sigmoid_development,3,0.544029258898935,0.79,0.5911111111111111,0.5505050505050505,0.17911111111111097,0.543939393939394,0.3288888888888889
10571,no_development,4,0.62,0.88,0.6477777777777778,0.647887323943662,0.27299999999999647,0.6474530831099196,0.8288888888888889
10571,linear_development,4,0.785,0.88,0.7733333333333333,0.7810945273631841,0.5358888888888823,0.7984084880636605,0.8377777777777777
10571,sigmoid_development,4,0.6208146563901339,0.88,0.6433333333333333,0.6354430379746835,0.2818333333333299,0.6412315930388219,0.83
10571,no_development,5,0.62,0.94,0.62,0.6497695852534562,0.23783333333333,0.6120150187734669,0.8877777777777778
10571,linear_development,5,0.86,0.94,0.8511111111111112,0.8302872062663186,0.6619444444444436,0.8621118012422361,0.8944444444444445
10571,sigmoid_development,5,0.9,0.94,0.8866666666666667,0.8951406649616368,0.7518333333333382,0.9123252858958069,0.8744444444444445
10572,no_development,1,0.62,0.5,0.6277777777777778,0.636150234741784,0.272777777777777,0.6382488479262672,0.2111111111111111
10572,linear_development,1,0.56,0.5,0.5877777777777777,0.5616113744075829,0.16605555555555476,0.5150753768844221,0.21222222222222223
10572,sigmoid_development,1,0.54,0.5,0.5711111111111111,0.5663265306122449,0.18377777777777782,0.5521628498727735,0.19111111111111112
10572,no_development,2,0.62,0.64,0.5977777777777777,0.6093366093366094,0.2308333333333324,0.5992647058823529,0.2722222222222222
10572,linear_development,2,0.635,0.64,0.6033333333333334,0.6405867970660146,0.26349999999999885,0.6410748560460653,0.2633333333333333
10572,sigmoid_development,2,0.5401592702073942,0.64,0.5888888888888889,0.5566265060240964,0.16677777777777797,0.5365384615384615,0.2644444444444444
10572,no_development,3,0.62,0.79,0.6077777777777778,0.6060606060606061,0.2449444444444434,0.5984962406015037,0.3233333333333333
10572,linear_development,3,0.71,0.79,0.6266666666666667,0.6813725490196079,0.3219999999999987,0.7271341463414634,0.31555555555555553
10572,sigmoid_development,3,0.544029258898935,0.79,0.5966666666666667,0.5664160401002506,0.19649999999999881,0.5606758832565284,0.31444444444444447
10572,no_development,4,0.62,0.88,0.6222222222222222,0.6381909547738693,0.26116666666666377,0.6129905277401895,0.8211111111111111
10572,linear_development,4,0.785,0.88,0.7488888888888889,0.7680412371134021,0.5088888888888831,0.7777777777777778,0.8
10572,sigmoid_development,4,0.6208146563901339,0.88,0.6411111111111111,0.6586538461538461,0.2846666666666617,0.6222826086956522,0.8177777777777778
10572,no_development,5,0.62,0.94,0.6322222222222222,0.6219839142091153,0.2744999999999952,0.6270337922403004,0.8877777777777778
10572,linear_development,5,0.86,0.94,0.8233333333333334,0.7980769230769231,0.5934444444444403,0.8431876606683805,0.8644444444444445
10572,sigmoid_development,5,0.9,0.94,0.8455555555555555,0.8411458333333334,0.6661666666666664,0.8719898605830165,0.8766666666666667
10573,no_development,1,0.62,0.5,0.6155555555555555,0.6034912718204489,0.25133333333333224,0.5890736342042755,0.21777777777777776
10573,linear_development,1,0.56,0.5,0.5933333333333334,0.5669291338582677,0.21616666666666612,0.5425790754257908,0.21
10573,sigmoid_development,1,0.54,0.5,0.5866666666666667,0.5913705583756346,0.21844444444444402,0.5465116279069767,0.2088888888888889
10573,no_development,2,0.62,0.64,0.5911111111111111,0.6086956521739131,0.23794444444444351,0.5787545787545788,0.2633333333333333
10573,linear_development,2,0.635,0.64,0.6077777777777778,0.6195372750642674,0.26627777777777717,0.6445672191528545,0.25222222222222224
10573,sigmoid_development,2,0.5401592702073942,0.64,0.6144444444444445,0.6101694915254238,0.2430555555555544,0.5578747628083491,0.2722222222222222
10573,no_development,3,0.62,0.79,0.6244444444444445,0.6359223300970874,0.27427777777777623,0.6407185628742516,0.33666666666666667
10573,linear_development,3,0.71,0.79,0.6788888888888889,0.7461538461538462,0.4423888888888864,0.7462908011869436,0.33
10573,sigmoid_development,3,0.544029258898935,0.79,0.5988888888888889,0.6180904522613065,0.2441666666666645,0.5662650602409639,0.3388888888888889
10573,no_development,4,0.62,0.88,0.6322222222222222,0.6233766233766234,0.2682222222222187,0.6210106382978723,0.8355555555555556
10573,linear_development,4,0.785,0.88,0.7577777777777778,0.7661691542288557,0.5084999999999936,0.7840440165061898,0.8077777777777778
10573,sigmoid_development,4,0.6208146563901339,0.88,0.6511111111111111,0.6425,0.29116666666666247,0.6416337285902504,0.8433333333333334
10573,no_development,5,0.62,0.94,0.6322222222222222,0.5925925925925926,0.2209444444444435,0.6363636363636364,0.8922222222222222
10573,linear_development,5,0.86,0.94,0.84,0.8501228501228502,0.6597777777777772,0.8544776119402985,0.8933333333333333
10573,sigmoid_development,5,0.9,0.94,0.85,0.8641686182669789,0.6766666666666666,0.88125,0.8888888888888888
10574,no_development,1,0.62,0.5,0.6044444444444445,0.5919395465994962,0.23405555555555482,0.6323185011709602,0.20777777777777778
10574,linear_development,1,0.56,0.5,0.5966666666666667,0.5885286783042394,0.21972222222222143,0.5665859564164649,0.20555555555555555
10574,sigmoid_development,1,0.54,0.5,0.6311111111111111,0.625,0.28777777777777697,0.5609756097560976,0.2
10574,no_development,2,0.62,0.64,0.6055555555555555,0.639386189258312,0.2784444444444433,0.6381461675579323,0.27555555555555555
10574,linear_development,2,0.635,0.64,0.6211111111111111,0.6365979381443299,0.29449999999999876,0.655367231638418,0.26555555555555554
10574,sigmoid_development,2,0.5401592702073942,0.64,0.5955555555555555,0.5735294117647058,0.19516666666666638,0.5375494071146245,0.27444444444444444
10574,no_development,3,0.62,0.79,0.6144444444444445,0.6650717703349283,0.285277777777776,0.6563876651982379,0.3611111111111111
10574,linear_development,3,0.71,0.79,0.6677777777777778,0.7204545454545455,0.37633333333333113,0.7089552238805971,0.3622222222222222
10574,sigmoid_development,3,0.544029258898935,0.79,0.6122222222222222,0.5609137055837563,0.21222222222222173,0.5327102803738317,0.3111111111111111
10574,no_development,4,0.62,0.88,0.6266666666666667,0.6525821596244131,0.25549999999999645,0.6189224704336399,0.8455555555555555
10574,linear_development,4,0.785,0.88,0.7733333333333333,0.7651515151515151,0.5249444444444381,0.800266311584554,0.8344444444444444
10574,sigmoid_development,4,0.6208146563901339,0.88,0.6166666666666667,0.6014492753623188,0.20955555555555375,0.603021978021978,0.8088888888888889
10574,no_development,5,0.62,0.94,0.6488888888888888,0.6478494623655914,0.31416666666666226,0.640764331210191,0.8722222222222222
10574,linear_development,5,0.86,0.94,0.8433333333333334,0.8610421836228288,0.6745555555555552,0.8671679197994987,0.8866666666666667
10574,sigmoid_development,5,0.9,0.94,0.8755555555555555,0.8762135922330098,0.717666666666669,0.899002493765586,0.8911111111111111
10575,no_development,1,0.62,0.5,0.5888888888888889,0.58994708994709,0.2353888888888884,0.6452442159383034,0.1811111111111111
10575,linear_development,1,0.56,0.5,0.6066666666666667,0.6293532338308457,0.2646666666666652,0.5833333333333334,0.21777777777777776
10575,sigmoid_development,1,0.54,0.5,0.5777777777777777,0.5697399527186762,0.161722222222222,0.5201900237529691,0.23222222222222222
10575,no_development,2,0.62,0.64,0.62,0.6557788944723618,0.30138888888888743,0.6386404293381037,0.2833333333333333
10575,linear_development,2,0.635,0.64,0.6088888888888889,0.6297169811320755,0.24566666666666556,0.6484517304189436,0.2866666666666667
10575,sigmoid_development,2,0.5401592702073942,0.64,0.5511111111111111,0.5343137254901961,0.11527777777777848,0.5269016697588126,0.2722222222222222
10575,no_development,3,0.62,0.79,0.63,0.650990099009901,0.3002222222222204,0.6312594840667678,0.3288888888888889
10575,linear_development,3,0.71,0.79,0.6266666666666667,0.6940874035989717,0.34566666666666473,0.7263313609467456,0.33111111111111113
10575,sigmoid_development,3,0.544029258898935,0.79,0.5766666666666667,0.5945945945945946,0.19327777777777672,0.5434462444771723,0.33444444444444443
10575,no_development,4,0.62,0.88,0.64,0.6598984771573604,0.29988888888888576,0.6351706036745407,0.8466666666666667
10575,linear_development,4,0.785,0.88,0.7522222222222222,0.7549019607843137,0.4893333333333271,0.7786885245901639,0.8133333333333334
10575,sigmoid_development,4,0.6208146563901339,0.88,0.6655555555555556,0.6735751295336787,0.344888888888885,0.6461748633879781,0.8133333333333334
10575,no_development,5,0.62,0.94,0.6266666666666667,0.5986078886310905,0.19833333333333067,0.620253164556962,0.8777777777777778
10575,linear_development,5,0.86,0.94,0.8388888888888889,0.8341121495327103,0.636888888888887,0.8605527638190955,0.8844444444444445
10575,sigmoid_development,5,0.9,0.94,0.8833333333333333,0.865,0.7188333333333372,0.9013732833957553,0.89
10576,no_development,1,0.62,0.5,0.5977777777777777,0.5868544600938967,0.19627777777777744,0.5990566037735849,0.20777777777777778
10576,linear_development,1,0.56,0.5,0.6033333333333334,0.6024390243902439,0.22961111111111057,0.5463182897862233,0.23
10576,sigmoid_development,1,0.54,0.5,0.6122222222222222,0.5981087470449172,0.22305555555555498,0.5452436194895591,0.22777777777777777
10576,no_development,2,0.62,0.64,0.6377777777777778,0.6297229219143576,0.2979999999999983,0.6401515151515151,0.26222222222222225
10576,linear_development,2,0.635,0.64,0.62,0.642691415313225,0.26372222222222136,0.6424581005586593,0.2811111111111111
10576,sigmoid_development,2,0.5401592702073942,0.64,0.6022222222222222,0.5901234567901235,0.21944444444444358,0.5676625659050967,0.2777777777777778
10576,no_development,3,0.62,0.79,0.6333333333333333,0.6240409207161125,0.29083333333333145,0.6075757575757575,0.31666666666666665
