seed,model,final_A_TF,final_R_ethical,final_W_conf,final_H_self,final_capture_resistance,decision_accuracy,high_stakes_accuracy,long_term_trajectory_value,external_capture_rate,epistemic_error_rate,normative_error_rate,independent_success_rate
12074,protected_plus_error_attribution,0.95,0.94,0.5967804690144058,0.1,0.95,0.5386666666666666,0.5370090634441088,0.11455333333333285,0.3212121212121212,0.07966666666666666,0.15866666666666668,0.3
12075,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5066666666666667,0.5121951219512195,0.050881666666667866,0.3483483483483483,0.06666666666666667,0.197,0.296
12075,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.4226666666666667,0.40221694378463974,-0.08067833333333334,0.7189849624060151,0.10233333333333333,0.19633333333333333,0.0
12075,protected_thirdfactor,0.95,0.9314,0.58,0.1,0.95,0.5586666666666666,0.5573893473368342,0.14978166666666248,0.3401015228426396,0.07066666666666667,0.14766666666666667,0.32166666666666666
12075,protected_plus_error_attribution,0.95,0.94,0.5902746256509018,0.1039,0.95,0.555,0.5558035714285714,0.14131999999999545,0.33107454017424975,0.06766666666666667,0.15733333333333333,0.32566666666666666
12076,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5116666666666667,0.509405568096313,0.061495000000001125,0.3574257425742574,0.057666666666666665,0.19533333333333333,0.296
12076,punitive_v254_style,0.9329999999999999,0.5,0.58,0.9,0.947,0.5033333333333333,0.5048908954100828,0.049161666666667866,0.33822091886608013,0.059666666666666666,0.198,0.2956666666666667
12076,protected_thirdfactor,0.95,0.94,0.58,0.10200000000000002,0.95,0.5603333333333333,0.5573394495412844,0.15907333333333024,0.3196172248803828,0.07166666666666667,0.14466666666666667,0.32
12076,protected_plus_error_attribution,0.95,0.9303000000000001,0.6047321900602964,0.1078,0.95,0.554,0.547583081570997,0.1392199999999962,0.3203125,0.07433333333333333,0.155,0.322
12077,static_no_update,0.24,0.55,0.58,0.66,0.3,0.522,0.5188191881918819,0.07152500000000113,0.3379174852652259,0.056,0.18666666666666668,0.30566666666666664
12077,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.4266666666666667,0.44609665427509293,-0.071085,0.6859582542694497,0.092,0.19,0.018
12077,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.548,0.5572998430141287,0.15713666666666398,0.3285302593659942,0.074,0.16066666666666668,0.31633333333333336
12077,protected_plus_error_attribution,0.95,0.9325000000000001,0.5915449527539114,0.1,0.95,0.5536666666666666,0.5531587057010786,0.15185666666666386,0.34476003917727716,0.069,0.158,0.317
12078,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5066666666666667,0.4902694610778443,0.03708000000000125,0.35636722606120436,0.058666666666666666,0.192,0.285
12078,punitive_v254_style,0.1,0.5,0.58,0.8930000000000001,0.1,0.43766666666666665,0.45081332300542215,-0.03563,0.682738669238187,0.09133333333333334,0.18633333333333332,0.009333333333333334
12078,protected_thirdfactor,0.95,0.9177,0.58,0.10600000000000001,0.95,0.5546666666666666,0.5607115235885538,0.160914999999996,0.304,0.06566666666666666,0.16866666666666666,0.31933333333333336
12078,protected_plus_error_attribution,0.95,0.94,0.6315572907855034,0.1,0.95,0.5453333333333333,0.5633055344958302,0.14594499999999763,0.32327166504381694,0.06133333333333333,0.16666666666666666,0.32066666666666666
12079,static_no_update,0.24,0.55,0.58,0.66,0.3,0.49333333333333335,0.5149476831091181,0.04505666666666759,0.3775811209439528,0.07266666666666667,0.19266666666666668,0.29133333333333333
12079,punitive_v254_style,0.939,0.5,0.58,0.9,0.947,0.5003333333333333,0.49812171299774605,0.039471666666666946,0.3503575076608784,0.059333333333333335,0.192,0.285
12079,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.5443333333333333,0.5407239819004525,0.1228633333333317,0.3051330798479088,0.06433333333333334,0.17233333333333334,0.322
12079,protected_plus_error_attribution,0.95,0.94,0.6328147091287789,0.1,0.95,0.5643333333333334,0.5625954198473282,0.16704999999999584,0.3307766059443912,0.071,0.14666666666666667,0.326
12080,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5023333333333333,0.49563318777292575,0.024303333333334006,0.350597609561753,0.06533333333333333,0.18833333333333332,0.2936666666666667
12080,punitive_v254_style,0.9259319166025778,0.5,0.58,0.8965000000000001,0.95,0.5083333333333333,0.49888641425389757,0.04261833333333449,0.3667334669338677,0.06266666666666666,0.19133333333333333,0.2886666666666667
12080,protected_thirdfactor,0.95,0.9274,0.58,0.1,0.95,0.5433333333333333,0.5482889733840304,0.13199166666666495,0.3077731092436975,0.082,0.154,0.31633333333333336
12080,protected_plus_error_attribution,0.95,0.94,0.5336338543525253,0.1,0.95,0.533,0.5208,0.11908333333333172,0.36220472440944884,0.079,0.15733333333333333,0.289
12081,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5183333333333333,0.5327380952380952,0.08398666666666765,0.3643192488262911,0.05533333333333333,0.19133333333333333,0.31433333333333335
12081,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.419,0.42769701606732974,-0.07973666666666666,0.7298347910592808,0.09166666666666666,0.19233333333333333,0.001
12081,protected_thirdfactor,0.95,0.9217,0.58,0.10600000000000001,0.95,0.561,0.5515903801396431,0.16062833333332988,0.3333333333333333,0.06966666666666667,0.16066666666666668,0.313
12081,protected_plus_error_attribution,0.95,0.9391,0.634420365277249,0.1,0.95,0.542,0.5453846153846154,0.13283333333333078,0.3268671193016489,0.07,0.167,0.31733333333333336
12082,static_no_update,0.24,0.55,0.58,0.66,0.3,0.498,0.5163498098859316,0.058658333333334485,0.3496993987975952,0.06233333333333333,0.19866666666666666,0.2886666666666667
12082,punitive_v254_style,0.8974332471916828,0.5,0.58,0.8965000000000007,0.95,0.5003333333333333,0.511043412033511,0.0570150000000013,0.3630769230769231,0.061,0.19766666666666666,0.293
12082,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.5653333333333334,0.568793235972329,0.17615499999999587,0.3104421448730009,0.066,0.146,0.329
12082,protected_plus_error_attribution,0.95,0.94,0.6496143495212923,0.1,0.95,0.546,0.5620272314674736,0.14457666666666377,0.33089770354906056,0.07066666666666667,0.16433333333333333,0.313
12083,static_no_update,0.24,0.55,0.58,0.66,0.3,0.508,0.5007496251874063,0.04843666666666804,0.3564954682779456,0.06566666666666666,0.196,0.2896666666666667
12083,punitive_v254_style,0.9490340559999999,0.505676,0.58,0.8965000000000001,0.95,0.506,0.5099630996309963,0.047525000000000615,0.34555984555984554,0.057666666666666665,0.20333333333333334,0.2976666666666667
12083,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.5583333333333333,0.5498489425981873,0.14555333333333215,0.31306081754735793,0.066,0.14566666666666667,0.315
12083,protected_plus_error_attribution,0.95,0.9378,0.6390996380243706,0.1039,0.95,0.5406666666666666,0.5397398843930635,0.0998533333333336,0.34462151394422313,0.077,0.16933333333333334,0.32166666666666666
12084,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5156666666666667,0.5202354672553348,0.06514500000000119,0.325024925224327,0.05733333333333333,0.19566666666666666,0.30033333333333334
12084,punitive_v254_style,0.9209999999999999,0.5,0.58,0.8990000000000001,0.95,0.48933333333333334,0.5041014168530947,0.030355000000001485,0.35390946502057613,0.054,0.20166666666666666,0.2866666666666667
12084,protected_thirdfactor,0.95,0.9319999999999999,0.58,0.1,0.95,0.55,0.5512232415902141,0.14340666666666335,0.32573599240265905,0.06566666666666666,0.165,0.32166666666666666
12084,protected_plus_error_attribution,0.95,0.9334,0.6046665389275055,0.1,0.95,0.541,0.5532567049808429,0.13710833333333042,0.3352999016715831,0.07566666666666666,0.15166666666666667,0.31766666666666665
12085,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5046666666666667,0.4984732824427481,0.05138333333333473,0.366600790513834,0.06333333333333334,0.203,0.292
12085,punitive_v254_style,0.1,0.5,0.58,0.8965000000000001,0.1,0.4226666666666667,0.43597560975609756,-0.07087666666666667,0.724172517552658,0.09433333333333334,0.20066666666666666,0.004333333333333333
12085,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.548,0.530920060331825,0.11786333333333096,0.3023255813953488,0.07133333333333333,0.162,0.31333333333333335
12085,protected_plus_error_attribution,0.95,0.9378,0.6160877646595266,0.1,0.95,0.5556666666666666,0.5436598329536826,0.13963499999999848,0.31916902738432484,0.07466666666666667,0.151,0.316
12086,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5043333333333333,0.5163002274450341,0.06361166666666784,0.3462749213011542,0.067,0.18866666666666668,0.2926666666666667
12086,punitive_v254_style,0.942715293045727,0.5112575706628306,0.58,0.8895000000000002,0.95,0.5056666666666667,0.4843630816170862,0.03970500000000143,0.3597733711048159,0.060333333333333336,0.19166666666666668,0.281
12086,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.5573333333333333,0.537379718726869,0.1249049999999965,0.3087179487179487,0.076,0.14066666666666666,0.31666666666666665
12086,protected_plus_error_attribution,0.95,0.94,0.6562141195175624,0.1,0.95,0.5366666666666666,0.5398956002982849,0.1096883333333328,0.34011627906976744,0.07333333333333333,0.164,0.32133333333333336
12087,static_no_update,0.24,0.55,0.58,0.66,0.3,0.524,0.5249244712990937,0.08922000000000083,0.3456659619450317,0.050666666666666665,0.19133333333333333,0.29933333333333334
12087,punitive_v254_style,0.940467829518248,0.5,0.58,0.9,0.95,0.494,0.490551776266062,0.0292316666666674,0.363905325443787,0.065,0.20733333333333334,0.2846666666666667
12087,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.5433333333333333,0.5392231530845393,0.12468166666666396,0.3391984359726295,0.07433333333333333,0.166,0.30633333333333335
12087,protected_plus_error_attribution,0.95,0.94,0.5743078132343565,0.1,0.95,0.539,0.5337787676317743,0.10461833333333219,0.3265720081135903,0.07266666666666667,0.154,0.31033333333333335
12088,static_no_update,0.24,0.55,0.58,0.66,0.3,0.508,0.5199704142011834,0.05956000000000109,0.35935935935935936,0.05533333333333333,0.202,0.29633333333333334
12088,punitive_v254_style,0.943,0.5,0.58,0.8965000000000001,0.95,0.5213333333333333,0.5135338345864662,0.07448333333333462,0.34555984555984554,0.051666666666666666,0.18166666666666667,0.30266666666666664
12088,protected_thirdfactor,0.95,0.94,0.58,0.10600000000000001,0.95,0.5606666666666666,0.5625954198473282,0.1633833333333305,0.31145935357492655,0.072,0.15433333333333332,0.32133333333333336
12088,protected_plus_error_attribution,0.95,0.94,0.5479478151724332,0.1,0.95,0.5233333333333333,0.5272161741835147,0.10299666666666589,0.3381893860561915,0.07766666666666666,0.16033333333333333,0.29933333333333334
12089,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5193333333333333,0.5044444444444445,0.05758333333333464,0.3616600790513834,0.054,0.18266666666666667,0.298
12089,punitive_v254_style,0.9359999999999999,0.5,0.58,0.8930000000000001,0.95,0.49866666666666665,0.4805389221556886,0.020413333333334723,0.348747591522158,0.056666666666666664,0.20966666666666667,0.287
12089,protected_thirdfactor,0.95,0.9337,0.58,0.1,0.95,0.554,0.552059925093633,0.13975833333333026,0.33400402414486924,0.077,0.15866666666666668,0.31766666666666665
12089,protected_plus_error_attribution,0.95,0.9334,0.6986534414190748,0.1,0.95,0.556,0.5571216617210683,0.14227333333333056,0.3121951219512195,0.06666666666666667,0.166,0.32466666666666666
12090,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5103333333333333,0.48215641609719057,0.040301666666667735,0.3507537688442211,0.06233333333333333,0.18,0.287
12090,punitive_v254_style,0.1,0.5,0.58,0.8965000000000001,0.1,0.4136666666666667,0.43412033511043413,-0.08174833333333334,0.7214428857715431,0.1,0.20666666666666667,0.001
12090,protected_thirdfactor,0.95,0.9354,0.58,0.10600000000000001,0.95,0.519,0.5142636854279106,0.0838683333333347,0.330603889457523,0.07466666666666667,0.16933333333333334,0.2916666666666667
12090,protected_plus_error_attribution,0.95,0.94,0.6536370000603359,0.1039,0.95,0.5646666666666667,0.5596612779060816,0.16817833333332954,0.32065775950668035,0.06666666666666667,0.154,0.322
12091,static_no_update,0.24,0.55,0.58,0.66,0.3,0.512,0.49447077409162715,0.07056333333333453,0.3518886679920477,0.06,0.187,0.2816666666666667
12091,punitive_v254_style,0.847287733621695,0.5,0.58,0.8990000000000001,0.95,0.498,0.5003673769287289,0.02878833333333452,0.37584541062801935,0.06266666666666666,0.19166666666666668,0.29133333333333333
12091,protected_thirdfactor,0.95,0.9279999999999999,0.58,0.1,0.95,0.5613333333333334,0.5476009139375476,0.15001499999999796,0.3107074569789675,0.06966666666666667,0.15733333333333333,0.32233333333333336
12091,protected_plus_error_attribution,0.95,0.94,0.6334003462508256,0.1,0.95,0.538,0.5389312977099237,0.12004999999999906,0.3382936507936508,0.06233333333333333,0.18166666666666667,0.31066666666666665
12092,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5136666666666667,0.5164917541229386,0.06810333333333476,0.3696969696969697,0.06133333333333333,0.191,0.29433333333333334
12092,punitive_v254_style,0.94,0.5,0.58,0.8945000000000003,0.947,0.5226666666666666,0.5291943828529194,0.0822150000000012,0.3237822349570201,0.06,0.19133333333333333,0.31333333333333335
12092,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.5533333333333333,0.5388719512195121,0.1346933333333309,0.3208453410182517,0.069,0.15366666666666667,0.31266666666666665
12092,protected_plus_error_attribution,0.95,0.9378,0.6091327289386427,0.1,0.95,0.547,0.5315315315315315,0.11545999999999859,0.33980582524271846,0.07366666666666667,0.149,0.32066666666666666
12093,static_no_update,0.24,0.55,0.58,0.66,0.3,0.501,0.500748502994012,0.04074666666666755,0.35179786200194363,0.06,0.20566666666666666,0.289
12093,punitive_v254_style,0.9212002836614279,0.505509003377847,0.58,0.8965000000000001,0.95,0.507,0.5043685464654488,0.07631166666666792,0.33587786259541985,0.059666666666666666,0.192,0.292
12093,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.551,0.5413589364844904,0.12120333333333212,0.337573385518591,0.068,0.16033333333333333,0.31766666666666665
12093,protected_plus_error_attribution,0.95,0.9378,0.6647834886565975,0.1,0.95,0.5706666666666667,0.5645041014168531,0.16568833333332983,0.28732106339468305,0.06233333333333333,0.15266666666666667,0.3303333333333333
12094,static_no_update,0.24,0.55,0.58,0.66,0.3,0.49233333333333335,0.49884881043745205,0.04179833333333468,0.3513779527559055,0.05466666666666667,0.20933333333333334,0.2793333333333333
12094,punitive_v254_style,0.1,0.5006,0.58,0.8895000000000002,0.1,0.43666666666666665,0.4389312977099237,-0.05349666666666667,0.6897214217098944,0.087,0.20066666666666666,0.0033333333333333335
12094,protected_thirdfactor,0.95,0.9359999999999999,0.58,0.1,0.95,0.5436666666666666,0.5613899613899614,0.14989166666666448,0.3254901960784314,0.07,0.15333333333333332,0.31766666666666665
12094,protected_plus_error_attribution,0.95,0.94,0.6345254780561878,0.1,0.95,0.5566666666666666,0.544360902255639,0.1371499999999963,0.30678466076696165,0.061,0.15833333333333333,0.31966666666666665
12095,static_no_update,0.24,0.55,0.58,0.66,0.3,0.508,0.519884309472162,0.0491983333333346,0.38058991436726924,0.052333333333333336,0.20266666666666666,0.306
12095,punitive_v254_style,0.1,0.5,0.58,0.8980000000000002,0.1,0.42966666666666664,0.43782969103240393,-0.06777166666666666,0.7065217391304348,0.091,0.186,0.001
12095,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.5626666666666666,0.5761194029850746,0.16836666666666333,0.33076923076923076,0.07066666666666667,0.15033333333333335,0.331
12095,protected_plus_error_attribution,0.95,0.94,0.6522502688159743,0.1,0.95,0.5636666666666666,0.5542521994134897,0.14241999999999755,0.32938856015779094,0.06666666666666667,0.16366666666666665,0.32366666666666666
12096,static_no_update,0.24,0.55,0.58,0.66,0.3,0.504,0.5134128166915052,0.053010000000001355,0.3855302279484638,0.068,0.184,0.29433333333333334
12096,punitive_v254_style,0.1,0.5,0.58,0.8930000000000001,0.1,0.425,0.4573584905660377,-0.05450833333333333,0.720440881763527,0.106,0.19166666666666668,0.0033333333333333335
12096,protected_thirdfactor,0.95,0.9228000000000001,0.58,0.10600000000000001,0.95,0.5383333333333333,0.5396706586826348,0.11274666666666606,0.35518590998043054,0.07,0.17266666666666666,0.31566666666666665
12096,protected_plus_error_attribution,0.95,0.9356,0.6151708307636653,0.1039,0.95,0.5326666666666666,0.5232035928143712,0.09241333333333421,0.32619279454722494,0.07466666666666667,0.158,0.30333333333333334
12097,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5186666666666667,0.4984894259818731,0.06055333333333438,0.3635505193578848,0.06233333333333333,0.20333333333333334,0.29233333333333333
12097,punitive_v254_style,0.938133239588624,0.5,0.58,0.8945000000000003,0.95,0.5046666666666667,0.5102817974105103,0.06068166666666783,0.3624878522837707,0.058666666666666666,0.19633333333333333,0.2876666666666667
12097,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.5443333333333333,0.54292343387471,0.13524833333333183,0.3365200764818356,0.07833333333333334,0.15733333333333333,0.31033333333333335
12097,protected_plus_error_attribution,0.95,0.9378,0.6202033603491807,0.1,0.95,0.5393333333333333,0.5573893473368342,0.130448333333331,0.3314176245210728,0.07366666666666667,0.15766666666666668,0.31766666666666665
12098,static_no_update,0.24,0.55,0.58,0.66,0.3,0.49533333333333335,0.49052312357846856,0.03194500000000139,0.3717434869739479,0.063,0.20133333333333334,0.2826666666666667
12098,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.4236666666666667,0.42254601226993865,-0.07878833333333334,0.708969465648855,0.099,0.19466666666666665,0.007333333333333333
12098,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.539,0.5212933753943217,0.11953999999999863,0.34839357429718876,0.07466666666666667,0.153,0.2986666666666667
12098,protected_plus_error_attribution,0.95,0.9356,0.6262253922447887,0.1078,0.95,0.5446666666666666,0.5501519756838906,0.13464666666666436,0.3320610687022901,0.07133333333333333,0.17066666666666666,0.31433333333333335
12099,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5226666666666666,0.5357950263752826,0.09651833333333276,0.32772277227722774,0.058333333333333334,0.18266666666666667,0.31633333333333336
12099,punitive_v254_style,0.1,0.5,0.58,0.8965000000000001,0.1,0.427,0.4323507180650038,-0.07368999999999999,0.7177177177177178,0.09233333333333334,0.19733333333333333,0.0
12099,protected_thirdfactor,0.95,0.9234,0.58,0.1,0.95,0.566,0.5659670164917541,0.1644366666666618,0.2945590994371482,0.07,0.14666666666666667,0.33366666666666667
12099,protected_plus_error_attribution,0.95,0.94,0.6613080495043987,0.1,0.95,0.558,0.5464150943396227,0.14187499999999698,0.312375249500998,0.073,0.14966666666666667,0.31666666666666665
12100,static_no_update,0.24,0.55,0.58,0.66,0.3,0.497,0.49321266968325794,0.0335300000000011,0.3463035019455253,0.060333333333333336,0.19733333333333333,0.2876666666666667
12100,punitive_v254_style,0.1,0.5,0.58,0.8990000000000001,0.1,0.4226666666666667,0.4036557501904037,-0.09966000000000001,0.7184959349593496,0.098,0.20166666666666666,0.004666666666666667
12100,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.5556666666666666,0.5453834115805947,0.1534233333333312,0.3333333333333333,0.07533333333333334,0.162,0.31233333333333335
12100,protected_plus_error_attribution,0.95,0.94,0.6182106912474293,0.1,0.95,0.5543333333333333,0.5714285714285714,0.1713066666666626,0.3090909090909091,0.067,0.156,0.323
12101,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5253333333333333,0.5119760479041916,0.0750800000000014,0.3349705304518664,0.058666666666666666,0.18866666666666668,0.299
12101,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.42033333333333334,0.4232558139534884,-0.07571333333333333,0.7328699106256207,0.09933333333333333,0.19466666666666665,0.0003333333333333333
12101,protected_thirdfactor,0.95,0.9394,0.58,0.1,0.95,0.548,0.5432950191570881,0.13544166666666468,0.324,0.07266666666666667,0.178,0.31466666666666665
12101,protected_plus_error_attribution,0.95,0.9378,0.6246788061938476,0.1,0.95,0.5606666666666666,0.5547945205479452,0.1553366666666621,0.3128654970760234,0.069,0.15,0.32566666666666666
12102,static_no_update,0.24,0.55,0.58,0.66,0.3,0.513,0.5199692780337941,0.08114333333333458,0.35374149659863946,0.061,0.18433333333333332,0.29633333333333334
12102,punitive_v254_style,0.9329999999999999,0.5,0.58,0.9,0.947,0.506,0.527027027027027,0.07046000000000116,0.351555136663525,0.06266666666666666,0.19933333333333333,0.3016666666666667
12102,protected_thirdfactor,0.95,0.9377,0.58,0.10600000000000001,0.95,0.554,0.5481366459627329,0.15097333333333043,0.3092979127134725,0.06333333333333334,0.15733333333333333,0.32266666666666666
12102,protected_plus_error_attribution,0.95,0.9378,0.6244783600330782,0.1,0.95,0.5536666666666666,0.5702160493827161,0.16721333333333013,0.3264705882352941,0.07433333333333333,0.15133333333333332,0.317
12103,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5143333333333333,0.5173477255204317,0.08186833333333471,0.36162005785920925,0.06433333333333334,0.182,0.28633333333333333
12103,punitive_v254_style,0.1,0.5,0.58,0.8965000000000001,0.1,0.43266666666666664,0.43116490166414523,-0.06870166666666667,0.702920443101712,0.09466666666666666,0.18433333333333332,0.0006666666666666666
12103,protected_thirdfactor,0.95,0.9394,0.58,0.1,0.95,0.5476666666666666,0.5541059094397545,0.1451316666666642,0.33433433433433435,0.06666666666666667,0.163,0.305
12103,protected_plus_error_attribution,0.95,0.9378,0.7099207532163408,0.1,0.95,0.561,0.5576070901033974,0.1458699999999965,0.2975369458128079,0.06566666666666666,0.16566666666666666,0.3283333333333333
12104,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5153333333333333,0.5227447956823439,0.08753500000000107,0.3380710659898477,0.05466666666666667,0.19033333333333333,0.29633333333333334
12104,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.43066666666666664,0.4222048475371384,-0.06202333333333333,0.7217573221757322,0.09033333333333333,0.20033333333333334,0.0
12104,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.566,0.5590551181102362,0.17784999999999704,0.3203203203203203,0.069,0.15133333333333332,0.31433333333333335
12104,protected_plus_error_attribution,0.95,0.94,0.6809611312375364,0.1,0.95,0.553,0.5437928408225438,0.13834833333333033,0.3243523316062176,0.07,0.167,0.31033333333333335
12105,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5196666666666667,0.5077639751552795,0.08197333333333229,0.36464646464646466,0.058333333333333334,0.195,0.29033333333333333
12105,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.43766666666666665,0.42824074074074076,-0.05637999999999999,0.7115188583078491,0.10066666666666667,0.18766666666666668,0.0003333333333333333
12105,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.5463333333333333,0.5580495356037152,0.15059333333333036,0.3044776119402985,0.072,0.16066666666666668,0.31733333333333336
12105,protected_plus_error_attribution,0.95,0.94,0.5950301789849913,0.1,0.95,0.526,0.5333333333333333,0.09993333333333265,0.3326959847036329,0.06666666666666667,0.171,0.313
12106,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5203333333333333,0.507996953541508,0.07434833333333474,0.3020833333333333,0.055,0.185,0.303
12106,punitive_v254_style,0.9261985567527894,0.5,0.58,0.9,0.95,0.5046666666666667,0.5070093457943925,0.06768666666666771,0.3404878048780488,0.060333333333333336,0.19433333333333333,0.29033333333333333
12106,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.5556666666666666,0.5393343419062028,0.13424333333333138,0.3234714003944773,0.077,0.15766666666666668,0.31666666666666665
12106,protected_plus_error_attribution,0.95,0.9268000000000001,0.641865881957459,0.1039,0.95,0.5543333333333333,0.5630841121495327,0.1653533333333295,0.315042573320719,0.058333333333333334,0.16033333333333333,0.315
12107,static_no_update,0.24,0.55,0.58,0.66,0.3,0.506,0.5044843049327354,0.048390000000000884,0.3583756345177665,0.062,0.193,0.289
12107,punitive_v254_style,0.6720665457527837,0.5,0.58,0.8965000000000001,0.95,0.49533333333333335,0.4914877868245744,0.021571666666667388,0.3903381642512077,0.05466666666666667,0.208,0.2853333333333333
12107,protected_thirdfactor,0.95,0.9308000000000001,0.58,0.1,0.95,0.5543333333333333,0.5513108614232209,0.13942499999999625,0.30865384615384617,0.07433333333333333,0.154,0.32033333333333336
12107,protected_plus_error_attribution,0.95,0.9193000000000002,0.5689298538284131,0.1078,0.95,0.537,0.5275229357798165,0.1097399999999992,0.33793103448275863,0.079,0.15533333333333332,0.308
12108,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5086666666666667,0.4886535552193646,0.042576666666667665,0.3494094488188976,0.065,0.19466666666666665,0.2833333333333333
12108,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.43933333333333335,0.4443573667711599,-0.03336833333333333,0.6960882647943831,0.089,0.19833333333333333,0.001
12108,protected_thirdfactor,0.95,0.9377,0.58,0.1,0.95,0.5516666666666666,0.5485544848035582,0.12992833333333165,0.3441682600382409,0.07233333333333333,0.157,0.31833333333333336
12108,protected_plus_error_attribution,0.95,0.9391,0.6056711509771474,0.1,0.95,0.5576666666666666,0.558282208588957,0.1584533333333298,0.300796812749004,0.07133333333333333,0.15066666666666667,0.32166666666666666
12109,static_no_update,0.24,0.55,0.58,0.66,0.3,0.499,0.4984447900466563,0.05399666666666724,0.355,0.062,0.20466666666666666,0.2773333333333333
12109,punitive_v254_style,0.1,0.5,0.58,0.9,0.1,0.4256666666666667,0.42215336948102244,-0.07170166666666668,0.7074148296593187,0.08766666666666667,0.201,0.0
12109,protected_thirdfactor,0.95,0.94,0.58,0.1,0.95,0.55,0.583011583011583,0.17489166666666342,0.3508771929824561,0.07866666666666666,0.162,0.31866666666666665
12109,protected_plus_error_attribution,0.95,0.94,0.649902772161541,0.1,0.95,0.5473333333333333,0.5643712574850299,0.14374666666666286,0.3168805528134255,0.06666666666666667,0.158,0.32466666666666666
12110,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5186666666666667,0.526354862657758,0.07761833333333475,0.3804347826086957,0.05633333333333333,0.18733333333333332,0.30133333333333334
12110,punitive_v254_style,0.1,0.5,0.58,0.8955000000000002,0.1,0.43366666666666664,0.42784256559766765,-0.08967833333333332,0.7288461538461538,0.104,0.19233333333333333,0.0
12110,protected_thirdfactor,0.95,0.9205000000000001,0.58,0.1,0.95,0.5526666666666666,0.5576208178438662,0.14030833333333054,0.3252190847127556,0.074,0.154,0.32133333333333336
12110,protected_plus_error_attribution,0.95,0.94,0.6080599003862444,0.1,0.95,0.5363333333333333,0.5413533834586466,0.11414999999999904,0.3402985074626866,0.067,0.16033333333333333,0.31433333333333335
12111,static_no_update,0.24,0.55,0.58,0.66,0.3,0.498,0.48951048951048953,0.04498500000000071,0.35311004784688993,0.05466666666666667,0.201,0.2846666666666667
12111,punitive_v254_style,0.8025163621863396,0.5,0.58,0.8895000000000008,0.95,0.49666666666666665,0.5081206496519721,0.05758166666666794,0.3565815324165029,0.06133333333333333,0.192,0.286
12111,protected_thirdfactor,0.95,0.9331,0.58,0.10600000000000001,0.95,0.559,0.5563114134542706,0.15223166666666368,0.3076923076923077,0.06666666666666667,0.14733333333333334,0.3283333333333333
12111,protected_plus_error_attribution,0.95,0.9378,0.6272778500188294,0.1,0.95,0.5393333333333333,0.5601217656012176,0.13866999999999852,0.30822596630327054,0.07566666666666666,0.15266666666666667,0.31666666666666665
12112,static_no_update,0.24,0.55,0.58,0.66,0.3,0.5013333333333333,0.5051395007342144,0.036110000000000905,0.3642512077294686,0.056666666666666664,0.19533333333333333,0.297
12112,punitive_v254_style,0.8776982106109821,0.5,0.58,0.8855000000000006,0.95,0.5083333333333333,0.4938650306748466,0.053120000000001256,0.3722060252672498,0.056666666666666664,0.19033333333333333,0.2856666666666667
