seed,model,phase2_core_accuracy,final_third_factor_volition,final_ethical_reliability,final_integration,final_ideal_alignment,final_H_self,phase2_reward_capture_rate,developmental_transfer_score,long_term_trajectory_value
13072,ablate_ethicalsense,0.5428,0.4857011407920621,0.7333868715712107,0.8987976791194267,0.920917911207483,0.29981242710049,0.2688,0.7509771495606826,0.024926000000000736
13072,ablate_idealgap,0.5972,0.95,0.94,0.95,0.95,0.1,0.2284,0.81882,0.14304999999999793
13072,ablate_shadow_validation,0.6288,0.5175499368030655,0.9358985233040175,0.893136440535627,0.9158227964820644,0.32026581597303283,0.208,0.7773831148316865,0.15925700000000012
13072,ablate_core_constraint,0.6012,0.517456994183119,0.9390223746877032,0.9482497918021251,0.9159889274609126,0.27612866364986005,0.2268,0.7849078906781741,0.10532199999999718
13073,full_loop,0.5976,0.4841568696828156,0.9390795922074152,0.8931974024717585,0.9158776622245833,0.3035205128640014,0.2172,0.7696408191208973,0.14744299999999821
13073,ablate_ethicalsense,0.5476,0.48675362472924644,0.7327908525437645,0.8981063807579583,0.9202957426821612,0.30089170775825724,0.2696,0.7518814556583934,0.0509350000000017
13073,ablate_idealgap,0.6256,0.95,0.9388,0.95,0.95,0.1,0.2164,0.82854,0.22124799999999945
13073,ablate_shadow_validation,0.6104,0.5463306432217455,0.94,0.8922011969138952,0.9149810772225062,0.33540436407975643,0.2296,0.7670348540764421,0.1495
13073,ablate_core_constraint,0.6212,0.5095294258936051,0.94,0.9384439589806787,0.9162640393920701,0.2800095457622594,0.2104,0.7900733697798143,0.1373309999999995
13074,full_loop,0.6148,0.4988893794760835,0.94,0.8928197674230915,0.915537790680782,0.3111888757995695,0.206,0.7746100697848783,0.14463699999999985
13074,ablate_ethicalsense,0.562,0.4900581624711348,0.7320855772839365,0.8983879676995457,0.9205491709295917,0.302318707075931,0.2572,0.7573470802109175,0.05778600000000095
13074,ablate_idealgap,0.628,0.95,0.94,0.95,0.95,0.1,0.212,0.8296999999999999,0.1947770000000013
13074,ablate_shadow_validation,0.5976,0.5288829136597748,0.9364,0.8924861290341539,0.9152375161307378,0.32645255360256376,0.242,0.7634187217991306,0.11758999999999838
13074,ablate_core_constraint,0.6108,0.5255884053743501,0.9390185223367016,0.9456815578010511,0.9159169593171038,0.28224895644633513,0.2284,0.7861782079225359,0.1552139999999997
13075,full_loop,0.6068,0.48919893424027394,0.94,0.8923594752876677,0.9151235277589005,0.3067118868900032,0.2112,0.7721659939637582,0.115790999999999
13075,ablate_ethicalsense,0.5672,0.4838595555332139,0.7333696061217785,0.8978497074955148,0.9200647367459639,0.29965001177019535,0.2404,0.7607586239200648,0.10340899999999577
13075,ablate_idealgap,0.614,0.95,0.94,0.95,0.95,0.1,0.2136,0.82534,0.1736140000000009
13075,ablate_shadow_validation,0.612,0.5364961169304986,0.94,0.8928204912099178,0.9155384420889257,0.3299916654973154,0.2196,0.7695899589396177,0.13386299999999846
13075,ablate_core_constraint,0.606,0.5224890400265203,0.94,0.9306267731443447,0.9155711685823557,0.29274310149778504,0.2208,0.7808266815497901,0.10695899999999874
13076,full_loop,0.6012,0.4842372962554003,0.94,0.8928946457414031,0.915605181167263,0.30380293153457766,0.22,0.7702697847099098,0.10372699999999704
13076,ablate_ethicalsense,0.5576,0.48433274348389593,0.7336421253234418,0.8985911720193758,0.9207320548174379,0.299293434126447,0.2436,0.7579272329892676,0.05652099999999955
13076,ablate_idealgap,0.6248,0.95,0.94,0.95,0.95,0.1,0.2148,0.8284600000000001,0.1908780000000018
13076,ablate_shadow_validation,0.608,0.5456414473761673,0.9394998250299722,0.8933100039962673,0.9159790035966395,0.33417272049107066,0.2252,0.7674108436247526,0.12121099999999785
13076,ablate_core_constraint,0.6048,0.5117176686777875,0.94,0.9132807397180606,0.9153137893277298,0.30123424256444586,0.2272,0.7750194588908778,0.13579399999999947
13077,full_loop,0.6132,0.4813912615903843,0.94,0.8933470018424764,0.916012301658229,0.30201802932121097,0.2188,0.7744497713848709,0.1311499999999994
13077,ablate_ethicalsense,0.5672,0.4838979329380108,0.7333745939191023,0.8978643224241939,0.9200778901817748,0.2996575085296506,0.2392,0.7608837107508349,0.08181399999999733
13077,ablate_idealgap,0.604,0.95,0.94,0.95,0.95,0.1,0.2264,0.82106,0.13894199999999945
13077,ablate_shadow_validation,0.6144,0.5150767440650452,0.94,0.8921384283220593,0.9149245854898523,0.3198276293748769,0.228,0.7707046876306434,0.15360600000000021
13077,ablate_core_constraint,0.6168,0.533161496189993,0.936625,0.95,0.9157462713102402,0.2682078134234862,0.2176,0.7919853958140372,0.14176799999999992
13078,full_loop,0.5936,0.4875952283384766,0.9364,0.8926139794625347,0.9153525815162805,0.30570643059921193,0.238,0.7657849766816953,0.1162119999999974
13078,ablate_ethicalsense,0.5664,0.49737582983708856,0.7301374911351789,0.8982028800235444,0.9203825920211908,0.3061256108997087,0.2412,0.7596173823750503,0.06976499999999951
13078,ablate_idealgap,0.6192,0.95,0.94,0.95,0.95,0.1,0.2164,0.8266199999999999,0.1695379999999988
13078,ablate_shadow_validation,0.6248,0.5263152854263827,0.9388,0.892617932915959,0.9153561396243632,0.32506329638042447,0.208,0.775243127032219,0.13463499999999856
13078,ablate_core_constraint,0.6084,0.507602448418355,0.94,0.9414374783419179,0.9163151031244504,0.276651241535644,0.2236,0.7860285852191495,0.13763699999999945
13079,full_loop,0.6204,0.4807441303535373,0.9376,0.8935313344421347,0.9161782009979209,0.30154699762306136,0.2116,0.7774787674944479,0.14367800000000028
13079,ablate_ethicalsense,0.5528,0.49034696335300526,0.7323355950184542,0.8988904370361476,0.9210013933325327,0.3020611320475855,0.2552,0.7550392659332249,0.036864000000001874
13079,ablate_idealgap,0.604,0.95,0.94,0.95,0.95,0.1,0.2272,0.82098,0.1547369999999982
13079,ablate_shadow_validation,0.6068,0.5377498903913311,0.9384365800622472,0.8929533402496622,0.9156580062246956,0.33051227299593544,0.2172,0.7682483286567161,0.12990599999999855
13079,ablate_core_constraint,0.5996,0.5192988200261685,0.94,0.95,0.9153507122857222,0.2750513320950578,0.2328,0.7841799782571718,0.13332099999999816
13080,full_loop,0.624,0.4787952903578567,0.94,0.8922083948202351,0.9149875553382115,0.30163092932274016,0.2088,0.7782639284001889,0.13817600000000047
13080,ablate_ethicalsense,0.5556,0.48353382420022595,0.7334495623671791,0.8978589509962689,0.920073055896641,0.2994797513030978,0.2452,0.7568280914779494,0.07120599999999813
13080,ablate_idealgap,0.6048,0.95,0.9388,0.95,0.95,0.1,0.2148,0.8224600000000001,0.11479499999999866
13080,ablate_shadow_validation,0.612,0.5316197180617775,0.94,0.8923423801619647,0.9151081421457693,0.3279359549013163,0.2212,0.7695351183336379,0.08968899999999776
13080,ablate_core_constraint,0.6132,0.500934689460098,0.94,0.9189559743475056,0.9154984110869624,0.2913025652520433,0.212,0.7817304128534351,0.09046299999999845
13081,full_loop,0.62,0.4773471259124842,0.94,0.8929701973447572,0.9156731776102806,0.3002974050804374,0.2152,0.7769477231094559,0.138753
13081,ablate_ethicalsense,0.554,0.48101902924323836,0.734888406013404,0.8993114797287758,0.921380331755898,0.2970603308385985,0.2564,0.7562083292589399,0.08378699999999648
13081,ablate_idealgap,0.6084,0.95,0.94,0.95,0.95,0.1,0.2128,0.82374,0.16501899999999922
13081,ablate_shadow_validation,0.6212,0.5374455138580558,0.94,0.8936929507874889,0.91632365570874,0.32976839629903715,0.2036,0.7743542446398273,0.09670399999999854
13081,ablate_core_constraint,0.6096,0.5249037674738644,0.9373000000000001,0.95,0.9160606287063385,0.2746915876486221,0.22,0.7886914190292913,0.14947900000000056
13082,full_loop,0.6116,0.48278701669998736,0.94,0.8931183396875444,0.9158065057187906,0.30289883659995825,0.2188,0.7737404688772127,0.15389800000000023
13082,ablate_ethicalsense,0.5664,0.47969874280253105,0.7348299589285391,0.8985829938656996,0.9207246944791296,0.2969829763087054,0.2428,0.7609903259466165,0.04968800000000204
13082,ablate_idealgap,0.5984,0.95,0.9388,0.95,0.95,0.1,0.2276,0.81926,0.1527589999999999
13082,ablate_shadow_validation,0.6124,0.5290837873636182,0.94,0.8934766659208551,0.916128999328769,0.3257605609451252,0.2164,0.7709434988745945,0.11003099999999835
13082,ablate_core_constraint,0.5968,0.5095996547798473,0.9385868657973372,0.9315821063115787,0.9150807694279436,0.28553414234066044,0.2236,0.7789364922682026,0.13206899999999724
13083,full_loop,0.6152,0.47364024504959035,0.94,0.8922833906115383,0.9150550515503841,0.2989934100355649,0.2224,0.774691429504569,0.15339599999999945
13083,ablate_ethicalsense,0.562,0.4799231168971652,0.7347010575839003,0.8984645693019444,0.9206181123717493,0.2971899030070272,0.2436,0.7595089565022721,0.06897999999999888
13083,ablate_idealgap,0.6104,0.95,0.9393984,0.95,0.95,0.10120320000000001,0.2104,0.8243995199999999,0.18389800000000192
13083,ablate_shadow_validation,0.5852,0.532118438042182,0.9390783814709861,0.8927938236620442,0.9155144412958396,0.32782416009145526,0.2312,0.7607037510426504,0.13219299999999812
13083,ablate_core_constraint,0.6068,0.5279004964206483,0.9388,0.95,0.9149651295147287,0.27080840129113887,0.228,0.7873600221850114,0.09960699999999773
13084,full_loop,0.6228,0.482609255826864,0.94,0.8926231274917195,0.9153608147425479,0.3032061259200558,0.214,0.7773239102959725,0.1333569999999994
13084,ablate_ethicalsense,0.5528,0.4800175703550537,0.7346470120412334,0.8984140017423676,0.9205726015681306,0.2972775837836321,0.2588,0.7551943131729614,0.042992000000002
13084,ablate_idealgap,0.5856,0.95,0.94,0.95,0.95,0.1,0.24,0.8141800000000001,0.15603500000000048
13084,ablate_shadow_validation,0.6092,0.5198334415364417,0.9344178280805162,0.8928506845591476,0.9155656161032326,0.32163617312090237,0.21,0.7709761149695022,0.09954299999999765
13084,ablate_core_constraint,0.6088,0.5073047836932918,0.94,0.9406716579503127,0.9149184085567165,0.2771150654863961,0.2148,0.7864566739062823,0.1285979999999986
13085,full_loop,0.5988,0.48461634290025085,0.94,0.8930196175402091,0.9157176557861877,0.30389247741795744,0.2204,0.7695494658418951,0.13966899999999974
13085,ablate_ethicalsense,0.5552,0.482662012261187,0.7340656406679608,0.8985918151126226,0.9207326336013605,0.29845755404049534,0.258,0.7558928883167904,0.05430500000000223
13085,ablate_idealgap,0.6228,0.95,0.94,0.95,0.95,0.1,0.2212,0.8272200000000001,0.16953900000000033
13085,ablate_shadow_validation,0.6152,0.529565684820319,0.94,0.8923868617129422,0.915148175541648,0.3268733530398048,0.218,0.7709934132720297,0.1485450000000008
13085,ablate_core_constraint,0.6052,0.5284826538160569,0.94,0.95,0.9153205531125399,0.2756703907120063,0.2224,0.7867995796713341,0.14359599999999953
13086,full_loop,0.6176,0.4902526621122005,0.94,0.8928696056658688,0.9155826450992806,0.30683064652340525,0.2216,0.7745649854294832,0.10935499999999843
13086,ablate_ethicalsense,0.5664,0.48359816601966554,0.7338341881529383,0.8985565545223161,0.920700899070084,0.2989538393919801,0.2384,0.7611234597631873,0.07245199999999706
13086,ablate_idealgap,0.6052,0.95,0.94,0.95,0.95,0.1,0.2188,0.8221799999999999,0.1649520000000001
13086,ablate_shadow_validation,0.5988,0.5303814065226012,0.9353388958049854,0.8925972033235781,0.9153374829912202,0.32711294060243795,0.2128,0.766646870322155,0.12052299999999884
13086,ablate_core_constraint,0.6004,0.513402189629074,0.9376,0.95,0.9149568991446229,0.2626129746287145,0.2124,0.7882272785918485,0.1445449999999989
13087,full_loop,0.6348,0.4820651897100942,0.9332211167174663,0.893581492770296,0.9162233434932666,0.30216740063881053,0.204,0.7824870243315543,0.1614080000000003
13087,ablate_ethicalsense,0.5596,0.48636284844226824,0.7335310190168423,0.8993466949014403,0.9214120254112963,0.29970406829998214,0.2472,0.7584267350881149,0.05797600000000132
13087,ablate_idealgap,0.616,0.95,0.9388,0.95,0.95,0.1,0.2188,0.82542,0.19140300000000068
13087,ablate_shadow_validation,0.608,0.5263006089555439,0.94,0.8931587727751857,0.9158428954976666,0.3246232862576241,0.218,0.7694989854908102,0.13824499999999976
13087,ablate_core_constraint,0.6156,0.5044800475181358,0.94,0.9204928202779651,0.9162086058215761,0.2918457675366953,0.2204,0.7820138503804829,0.12064799999999845
13088,full_loop,0.6088,0.48623304291991215,0.93682008743583,0.8933527635177876,0.9160174871660087,0.3044343106457264,0.2212,0.7725297778982008,0.1259959999999991
13088,ablate_ethicalsense,0.562,0.4825241477599916,0.7338717836697641,0.8981352102942161,0.9203216892647945,0.2987539056446231,0.2444,0.7590543785283483,0.062601000000001
13088,ablate_idealgap,0.6056,0.95,0.94,0.95,0.95,0.1,0.2228,0.8219000000000001,0.14731299999999825
13088,ablate_shadow_validation,0.6088,0.5380891036753863,0.9376,0.8922137740857601,0.9149923966771843,0.33127353256908454,0.222,0.7679398241010854,0.13938599999999945
13088,ablate_core_constraint,0.6244,0.5156791993542684,0.94,0.9449115539211496,0.9154686393920086,0.2779103565402136,0.22,0.7914829171511999,0.15315600000000001
13089,full_loop,0.6276,0.4797710529368448,0.9388,0.892765473306038,0.915488925975434,0.30167314782359217,0.2048,0.7799743539815274,0.1299889999999986
13089,ablate_ethicalsense,0.558,0.4887999898648037,0.7326481634468639,0.8987769532366566,0.9208992579129907,0.30137843234307626,0.2416,0.7580134402741177,0.06533799999999948
13089,ablate_idealgap,0.6072,0.95,0.9388,0.95,0.95,0.1,0.2248,0.82218,0.14408299999999927
13089,ablate_shadow_validation,0.6128,0.5179826686924978,0.9388,0.8935977314851022,0.9162379583365913,0.32011314915816774,0.2208,0.7715220635074431,0.10447599999999822
13089,ablate_core_constraint,0.6084,0.507692580124928,0.94,0.9226176173053234,0.9152037305925502,0.29175219621820553,0.2196,0.7801216266764714,0.11061199999999703
13090,full_loop,0.6072,0.48292959499284693,0.9388,0.892136667560769,0.9149230008046916,0.3037554634478085,0.222,0.7715547641961554,0.14221399999999912
13090,ablate_ethicalsense,0.5624,0.4891096693778494,0.732578169367732,0.8988009170161418,0.9209208253145282,0.3015141010760109,0.2424,0.7592432745704589,0.07227099999999731
13090,ablate_idealgap,0.6036,0.95,0.94,0.95,0.95,0.1,0.2268,0.8209,0.16093999999999956
13090,ablate_shadow_validation,0.6168,0.5116031795387658,0.9389386245933211,0.8924163955474326,0.915174755992689,0.3178684733314377,0.2136,0.7732766971079432,0.14223999999999912
13090,ablate_core_constraint,0.6148,0.5058982647751493,0.9388,0.924208110433357,0.9163222629679934,0.28958264404088924,0.2164,0.7832847912225364,0.1413279999999997
13091,full_loop,0.6204,0.47922660861929395,0.9388,0.8929020151425469,0.9156118136282931,0.30129169219560864,0.2256,0.7758496026062414,0.12868999999999975
13091,ablate_ethicalsense,0.5388,0.48407784538919574,0.7336250406588257,0.8984586888816627,0.920612819993496,0.2992719715892675,0.2468,0.7519141470363164,0.06290699999999659
13091,ablate_idealgap,0.598,0.95,0.94,0.95,0.95,0.1,0.2308,0.81882,0.12504699999999827
13091,ablate_shadow_validation,0.6132,0.5418308456201864,0.94,0.8934085731469158,0.9160677158322246,0.33218856429256033,0.2156,0.7702703589435553,0.13729399999999847
13091,ablate_core_constraint,0.6068,0.5094924316698021,0.94,0.9341108737749745,0.9158310896857726,0.2834575168149216,0.2216,0.7831413196541999,0.1474159999999995
13092,full_loop,0.6,0.4901341686744989,0.932940506510061,0.8936710067072609,0.9163039060365346,0.30613027897144074,0.2216,0.7697306360048697,0.10862499999999825
13092,ablate_ethicalsense,0.562,0.49387891950218965,0.7312513190874136,0.898629253221053,0.920766327898947,0.304036057174253,0.2548,0.7574320240428095,0.08183799999999788
13092,ablate_idealgap,0.618,0.95,0.94,0.95,0.95,0.1,0.212,0.8267,0.17243399999999953
13092,ablate_shadow_validation,0.6176,0.5252685161944295,0.94,0.8935522523546561,0.9161970271191903,0.3237924562134906,0.2144,0.7730308388187053,0.11639899999999727
13092,ablate_core_constraint,0.5908,0.5192608769715175,0.9388,0.9292961784516401,0.9161278645429831,0.2921934957244468,0.2332,0.7749821774674067,0.11032299999999731
13093,full_loop,0.6152,0.4781280546566139,0.94,0.8923037209747412,0.9150733488772668,0.30122105054851417,0.204,0.7762059238319877,0.1443289999999987
13093,ablate_ethicalsense,0.5588,0.49103941283647423,0.7319015239990917,0.898401903070944,0.9205617127638495,0.30279818396148234,0.246,0.7574410812109288,0.04944300000000194
13093,ablate_idealgap,0.6108,0.95,0.94,0.95,0.95,0.1,0.218,0.8239400000000001,0.15763699999999925
13093,ablate_shadow_validation,0.6068,0.522393996955713,0.94,0.8921106036806042,0.9148995433125444,0.3235085155333732,0.2284,0.7678207292342509,0.15405200000000102
13093,ablate_core_constraint,0.6064,0.524755042792446,0.94,0.95,0.9152954597413542,0.26878383308407927,0.2228,0.7881462899727266,0.10600899999999851
13094,full_loop,0.6248,0.49265926581541714,0.9376,0.8926573612730117,0.9153916251457108,0.30820374388929933,0.2148,0.7771088169576352,0.15660500000000016
13094,ablate_ethicalsense,0.5596,0.48547416291299067,0.7329071281674937,0.8977959561995338,0.92001636057958,0.3005003164968688,0.2528,0.7570882339102715,0.0650939999999996
13094,ablate_idealgap,0.6192,0.95,0.9388,0.95,0.95,0.1,0.224,0.8258599999999999,0.18302200000000085
13094,ablate_shadow_validation,0.6044,0.5386333224246408,0.94,0.8923625223681776,0.9151262701313599,0.331426643317778,0.2308,0.7657800755088088,0.12405599999999954
13094,ablate_core_constraint,0.584,0.4985747119131785,0.94,0.9284992878057174,0.9158839086663395,0.28248792571201564,0.2312,0.774377645870926,0.11501599999999723
13095,full_loop,0.6208,0.4884023404896412,0.94,0.89315718134618,0.9158414632115616,0.30567542516787727,0.2096,0.7770204882969448,0.16405100000000097
13095,ablate_ethicalsense,0.5544,0.4947884529403716,0.7310938826888859,0.8986798527028683,0.920811867432582,0.30445034430789053,0.2492,0.7556713857525356,0.09118199999999464
13095,ablate_idealgap,0.6232,0.95,0.9388,0.95,0.95,0.1,0.2056,0.8289,0.1973440000000012
13095,ablate_shadow_validation,0.6032,0.5156124135449297,0.94,0.8928580499417924,0.9155722449476135,0.3195197668190308,0.2188,0.7686167062024072,0.11357499999999875
13095,ablate_core_constraint,0.6044,0.5100404427151117,0.9399348035183238,0.9260892798137268,0.9149384710142118,0.2901487975065746,0.2288,0.7788701540903121,0.1459869999999988
13096,full_loop,0.622,0.49074108438559555,0.9388,0.893405625360549,0.916065062824494,0.306646041904359,0.2072,0.7775804844925794,0.12617199999999967
13096,ablate_ethicalsense,0.5564,0.4781144060500624,0.7349146298503809,0.8980854874838883,0.9202769387354995,0.2965888130379209,0.2556,0.7565580102249643,0.046976000000001655
13096,ablate_idealgap,0.6084,0.95,0.94,0.95,0.95,0.1,0.2148,0.82354,0.16413199999999953
13096,ablate_shadow_validation,0.6196,0.5297429669774637,0.9388,0.8935901092703108,0.9162310983432793,0.3259993960724831,0.2036,0.7743958870290095,0.15577700000000058
13096,ablate_core_constraint,0.5924,0.5134793181237218,0.94,0.95,0.9153312608069587,0.2719391648750166,0.2328,0.7824819404704871,0.1588909999999987
13097,full_loop,0.6028,0.47874973383230046,0.94,0.8924746896331793,0.9152272206698618,0.3013951152096066,0.2168,0.7712524758126602,0.1492839999999999
13097,ablate_ethicalsense,0.5528,0.48373274552640305,0.7333879615305884,0.8978436890941406,0.9200593201847275,0.29959142148788837,0.256,0.7548848546418268,0.07607699999999716
13097,ablate_idealgap,0.604,0.95,0.94,0.95,0.95,0.1,0.222,0.8215,0.15456999999999899
13097,ablate_shadow_validation,0.5996,0.5361910022545271,0.9388,0.8931632010617218,0.9158468809555497,0.32956494027788713,0.2124,0.7667996194095488,0.11229699999999845
13097,ablate_core_constraint,0.5988,0.5059712355930946,0.94,0.9326379560872589,0.9163317181561643,0.2828752529267395,0.2268,0.7801392328174819,0.1375379999999997
13098,full_loop,0.5936,0.48551783602077636,0.94,0.8930356641909999,0.9157320977719008,0.3043303866575872,0.2228,0.767690599282537,0.12274099999999785
13098,ablate_ethicalsense,0.5504,0.485574031129616,0.7335230054045572,0.8988797297964457,0.920991756816801,0.2996832317276522,0.2576,0.7544314004043415,0.031103000000001647
13098,ablate_idealgap,0.6108,0.95,0.94,0.95,0.95,0.1,0.224,0.8233400000000001,0.18420300000000078
13098,ablate_shadow_validation,0.61,0.536356849777582,0.9364,0.8924651275854822,0.9152186148269338,0.33020632282040574,0.2104,0.769726730800769,0.1282459999999985
13098,ablate_core_constraint,0.618,0.5250449227924747,0.9388,0.9386033988300723,0.9158470569459968,0.28763974233217937,0.2192,0.7870164826526868,0.14052699999999974
13099,full_loop,0.6192,0.4857848638691736,0.94,0.8935010337313452,0.9161509303582114,0.3040916049495103,0.2124,0.7766441985933952,0.13755999999999918
13099,ablate_ethicalsense,0.554,0.47988912721782073,0.7349516652742037,0.8989043055232242,0.9210138749709018,0.296821119190332,0.248,0.7569111619688206,0.04818000000000222
13099,ablate_idealgap,0.6164,0.95,0.94,0.95,0.95,0.1,0.2196,0.82546,0.1737979999999994
13099,ablate_shadow_validation,0.6228,0.5324944425019418,0.938939417138437,0.8929447589580277,0.9156502830622253,0.3278914140845485,0.2072,0.7744378104444796,0.12306599999999909
13099,ablate_core_constraint,0.6272,0.5108287050007203,0.94,0.9279112920185852,0.9163325129528095,0.289085318885492,0.2012,0.7893425888090957,0.16150100000000003
13100,full_loop,0.6308,0.4776934215328569,0.9394985590149644,0.8931412019952764,0.9158270817957481,0.30033374917020705,0.2056,0.7812149484724611,0.16909800000000014
13100,ablate_ethicalsense,0.5408,0.4995555397708246,0.729789678050338,0.898543136318152,0.9206888226863369,0.30694326083089074,0.26,0.7500793438105808,0.056649000000002364
13100,ablate_idealgap,0.598,0.95,0.9388,0.95,0.95,0.1,0.2276,0.81914,0.1734440000000009
13100,ablate_shadow_validation,0.6128,0.5267863207652872,0.94,0.8929239277021706,0.915631534931955,0.3250540182209064,0.2136,0.771214566540287,0.1401289999999994
13100,ablate_core_constraint,0.6076,0.5249184811243607,0.94,0.95,0.9154704173749548,0.2605016540472025,0.2164,0.7904323562366583,0.145525
13101,full_loop,0.632,0.4864507641890404,0.94,0.8925762492823267,0.9153186243540944,0.3051643826686582,0.1952,0.7816502485446902,0.12335699999999883
13101,ablate_ethicalsense,0.5492,0.48386126401998186,0.7341681746664261,0.8993382883142079,0.9214044594827873,0.29846000135862516,0.2496,0.7552497723297447,0.03514500000000183
13101,ablate_idealgap,0.6316,0.95,0.9388,0.95,0.95,0.1,0.2088,0.8311000000000001,0.1949720000000014
13101,ablate_shadow_validation,0.6112,0.5135549707168742,0.94,0.8934309114353651,0.9160878202918284,0.31803275621014515,0.2204,0.7713232239285084,0.15664500000000006
13101,ablate_core_constraint,0.6264,0.5058497257802272,0.94,0.9309184925258911,0.9153521530065858,0.2841900688694009,0.2072,0.7895932264264145,0.15792100000000056
13102,full_loop,0.618,0.47883125048884817,0.9380164053808507,0.8925345290779003,0.9152810761701098,0.30138800198210475,0.2204,0.7754789745607917,0.15189399999999992
13102,ablate_ethicalsense,0.552,0.4749026184359376,0.7358277197379893,0.8982627416051596,0.9204364674446435,0.29484111593384127,0.258,0.7553354977921166,0.04704900000000279
13102,ablate_idealgap,0.6384,0.95,0.94,0.95,0.95,0.1,0.2028,0.8337399999999999,0.20787300000000128
13102,ablate_shadow_validation,0.6072,0.532228845204914,0.9389390871691766,0.8927247794510988,0.9154523015059887,0.32793459904157873,0.224,0.7679778414104802,0.09976299999999834
13102,ablate_core_constraint,0.612,0.5139210084871179,0.9398788105989434,0.9438414131924414,0.9162829293431595,0.2778873736896055,0.2196,0.7877959089208374,0.15438100000000055
13103,full_loop,0.6016,0.482323762077657,0.9393544912689563,0.8924152114927085,0.9151736903434375,0.3032297118446619,0.22,0.7702720081077019,0.08060399999999966
13103,ablate_ethicalsense,0.5564,0.4939330049646707,0.7314176312006175,0.898871079720766,0.9209839717486883,0.3038696387057233,0.2472,0.7566397630754668,0.08061499999999772
13103,ablate_idealgap,0.6192,0.95,0.94,0.95,0.95,0.1,0.2132,0.8269399999999999,0.177027
13103,ablate_shadow_validation,0.6036,0.5196922297651428,0.9371015454882614,0.8935393984348167,0.9161854585913344,0.32101459613471794,0.2204,0.7686420549145893,0.1218919999999986
13103,ablate_core_constraint,0.6108,0.5188538367766468,0.94,0.9387713613694572,0.9155927055241743,0.2844098292927578,0.222,0.7850309742610213,0.1358559999999994
13104,full_loop,0.6244,0.4814259663659003,0.94,0.8922878321489247,0.9150590489340327,0.30288271746380924,0.2036,0.7787499210437218,0.14700999999999984
13104,ablate_ethicalsense,0.5616,0.48801843602231565,0.733069609278755,0.8991785757500014,0.9212607181750009,0.3006663574111571,0.2436,0.7591709410820769,0.06272799999999829
13104,ablate_idealgap,0.61,0.95,0.94,0.95,0.95,0.1,0.2172,0.8237800000000001,0.1618459999999996
13104,ablate_shadow_validation,0.6064,0.5381146051786942,0.9388,0.8923382588415756,0.9151044329574185,0.3311866955160867,0.2196,0.7675257556802568,0.14083299999999913
13104,ablate_core_constraint,0.638,0.5150754382160272,0.9377896949103585,0.9264632735723339,0.9153349290613023,0.2923671002501473,0.1952,0.7921513219422702,0.16246700000000133
13105,full_loop,0.6,0.48715467705101856,0.9376,0.8923512400793047,0.9151161160713742,0.30569634646206584,0.2292,0.7684748250643947,0.11359499999999867
13105,ablate_ethicalsense,0.5384,0.49037031897264133,0.7318603362513809,0.8980082126959189,0.9202073914263262,0.3027785893295864,0.256,0.7501567019963274,0.056880000000001756
13105,ablate_idealgap,0.6116,0.95,0.94,0.95,0.95,0.1,0.208,0.8251800000000001,0.16841300000000173
13105,ablate_shadow_validation,0.6128,0.5350354932951049,0.94,0.8934978053623402,0.9161480248261054,0.32871950235768105,0.2216,0.7701086419253423,0.13997899999999894
13105,ablate_core_constraint,0.618,0.5075375908354028,0.94,0.9465168077420171,0.9156813763439939,0.2725553492240871,0.2168,0.7910604032507889,0.13554599999999956
13106,full_loop,0.6192,0.47690859669667524,0.94,0.8930440186444024,0.915739616779962,0.30001908343281597,0.2104,0.7772608454089486,0.14207399999999984
13106,ablate_ethicalsense,0.5828,0.4889568788009722,0.7325482500519764,0.8987253682502324,0.9208528314252082,0.3014981448003007,0.2416,0.7654135597863035,0.09230199999999733
13106,ablate_idealgap,0.6068,0.95,0.94,0.95,0.95,0.1,0.212,0.82334,0.1724330000000005
13106,ablate_shadow_validation,0.61,0.5203493777042663,0.94,0.8936730819071289,0.9163057737164162,0.32123622332642954,0.218,0.7708256263115655,0.12720199999999954
13106,ablate_core_constraint,0.6136,0.5306731901212436,0.9397000000000001,0.95,0.9157467201927135,0.2609179860010121,0.2264,0.7912389821480266,0.13378799999999916
13107,full_loop,0.6232,0.48720472969811557,0.9383022092425685,0.8936278990091248,0.9162651091082132,0.30470004564175807,0.2036,0.7786868502326146,0.17767200000000136
13107,ablate_ethicalsense,0.5672,0.4812897339315493,0.7340233105598668,0.8978552840769339,0.9200697556692409,0.2983606397042274,0.2436,0.7606343997770629,0.07591299999999883
13107,ablate_idealgap,0.6072,0.95,0.94,0.95,0.95,0.1,0.2288,0.82178,0.17361200000000082
13107,ablate_shadow_validation,0.6136,0.5279723025383055,0.94,0.893028501768644,0.9157256515917797,0.32556334985423757,0.2036,0.772422610773538,0.13346399999999897
13107,ablate_core_constraint,0.62,0.5104489816504126,0.94,0.9275777323491659,0.9154352709883626,0.2891623049458735,0.2028,0.7867200184750428,0.15650300000000042
13108,full_loop,0.6176,0.4809568680092257,0.94,0.8929169947800174,0.915625295302015,0.3021448381806001,0.224,0.7750479970544172,0.14034500000000044
13108,ablate_ethicalsense,0.5524,0.4937499224633259,0.7311849701297455,0.8984030831033802,0.9205627747930424,0.30415249474895883,0.2468,0.7552384361065927,0.04853500000000231
13108,ablate_idealgap,0.614,0.95,0.94,0.95,0.95,0.1,0.216,0.8251,0.17649999999999993
